session.p_id,session.pilot,session.complete,session.time_started,session.current_time,session.num_restarts,session.language,session.user_info,EDT.q1,EDT.q2,EDT.q3,EDT.q4,EDT.q5,EDT.q6,EDT.q7,EDT.q8,EDT.q9,EDT.q10,EDT.q11,EDT.q12,EDT.q13,EDT.q14,EDT.q15,EDT.q16,EDT.q17,EDT.q18,EDT.ability,EDT.ability_sem,EDT.num_items
9143562950,FALSE,TRUE,16:41.5,19:27.1,0,en,NA,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,0.808579678,0.331022085,18
9147193363,FALSE,TRUE,36:18.5,38:53.1,0,en,NA,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,0.519808381,0.32664915,18
6503882928,FALSE,TRUE,28:26.0,31:20.0,0,en,NA,2,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,0.60629532,0.361770679,18
9495790288,FALSE,TRUE,42:05.2,47:52.2,0,en,NA,2,2,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,2,1.86484777,0.380116642,18
