session.p_id,session.pilot,session.complete,session.time_started,session.current_time,session.num_restarts,session.language,session.user_info,EDT.q1,EDT.q2,EDT.q3,EDT.q4,EDT.q5,EDT.q6,EDT.q7,EDT.q8,EDT.q9,EDT.q10,EDT.q11,EDT.q12,EDT.q13,EDT.q14,EDT.q15,EDT.q16,EDT.q17,EDT.q18,EDT.ability,EDT.ability_sem,EDT.num_items
8605711496,FALSE,TRUE,59:14.4,01:40.0,0,en,NA,2,2,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2,1,1.90790098,0.377125879,18
6503227488,FALSE,TRUE,10:45.6,13:08.1,0,en,NA,2,2,1,2,2,2,2,1,1,2,2,1,2,2,1,2,1,2,2.483089018,0.777132648,18
