session.p_id,session.pilot,session.complete,session.time_started,session.current_time,session.num_restarts,session.language,session.user_info,EDT.q1,EDT.q2,EDT.q3,EDT.q4,EDT.q5,EDT.q6,EDT.q7,EDT.q8,EDT.q9,EDT.q10,EDT.q11,EDT.q12,EDT.q13,EDT.q14,EDT.q15,EDT.q16,EDT.q17,EDT.q18,EDT.ability,EDT.ability_sem,EDT.num_items
6099371048,FALSE,TRUE,14:50.9,17:59.2,0,en,NA,2,2,2,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1.90790098,0.377125879,18
3054090594,FALSE,TRUE,49:11.9,51:49.6,0,en,NA,1,2,1,1,1,2,2,1,2,2,1,2,2,2,1,2,2,2,-0.313852983,0.328660194,18
5104961575,FALSE,TRUE,17:05.2,20:28.5,0,en,NA,2,1,2,2,2,2,2,2,1,1,2,1,2,1,2,2,2,2,1.129552754,0.385075415,18
