session.p_id,session.pilot,session.complete,session.time_started,session.current_time,session.num_restarts,session.language,session.user_info,EDT.q1,EDT.q2,EDT.q3,EDT.q4,EDT.q5,EDT.q6,EDT.q7,EDT.q8,EDT.q9,EDT.q10,EDT.q11,EDT.q12,EDT.q13,EDT.q14,EDT.q15,EDT.q16,EDT.q17,EDT.q18,EDT.ability,EDT.ability_sem,EDT.num_items
TEAM_YA_035,FALSE,TRUE,09:44.7,13:21.5,0,en,NA,2,1,1,1,1,2,1,1,2,2,2,2,1,1,2,1,1,2,-0.849924545,0.432442062,18
TEAM_YA_082,FALSE,TRUE,43:45.3,02:07.9,0,en,NA,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,0.674878807,0.322272283,18
TEAM_YA_084,FALSE,TRUE,02:33.5,05:36.5,0,en,NA,2,2,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1.077502819,0.466937336,18
TEAM_YA_085,FALSE,TRUE,57:41.2,07:41.7,0,en,NA,2,1,2,1,2,2,1,1,2,1,1,2,2,2,2,2,1,2,2.483089018,0.777132648,18
