session.p_id,session.pilot,session.complete,session.time_started,session.current_time,session.num_restarts,session.language,session.user_info,EDT.q1,EDT.q2,EDT.q3,EDT.q4,EDT.q5,EDT.q6,EDT.q7,EDT.q8,EDT.q9,EDT.q10,EDT.q11,EDT.q12,EDT.q13,EDT.q14,EDT.q15,EDT.q16,EDT.q17,EDT.q18,EDT.ability,EDT.ability_sem,EDT.num_items
6176029116,FALSE,TRUE,16:39.2,19:19.3,0,en,NA,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1.693359089,0.77332756,18
9788573567,FALSE,TRUE,02:12.2,16:07.6,2,en,NA,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2.483089018,0.777132648,18
