session.p_id,session.pilot,session.complete,session.time_started,session.current_time,session.num_restarts,session.language,session.user_info,EDT.q1,EDT.q2,EDT.q3,EDT.q4,EDT.q5,EDT.q6,EDT.q7,EDT.q8,EDT.q9,EDT.q10,EDT.q11,EDT.q12,EDT.q13,EDT.q14,EDT.q15,EDT.q16,EDT.q17,EDT.q18,EDT.ability,EDT.ability_sem,EDT.num_items
4128868351,FALSE,TRUE,14:21.1,20:08.9,0,en,NA,2,2,1,1,2,1,1,1,1,2,2,2,1,1,2,2,1,2,0.081471353,0.304249546,18
8572103637,FALSE,TRUE,15:49.8,20:11.7,0,en,NA,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,-1.121601981,0.620131018,18
