"","Participant.Public.ID","happy","satisfied","excited","joyful","relaxed","stim","condition"
"90","60dfa0f80964725cfdab1685",100,55,55,100,0,"Fireworks 6.jpg","pic"
"91","60dfa0f80964725cfdab1685",100,100,0,100,100,"Lake 12.jpg","pic"
"92","60dfa0f80964725cfdab1685",100,100,0,100,100,"Beach 1.jpg","pic"
"93","60dfa0f80964725cfdab1685",0,0,0,0,0,"Dirt 1.jpg","pic"
"94","60dfa0f80964725cfdab1685",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"95","60dfa0f80964725cfdab1685",0,0,0,0,0,"Flood 1.jpg","pic"
"96","60dfa0f80964725cfdab1685",0,0,0,0,54,"Heart 3.jpg","pic"
"97","5c37aa8b832a8400010983b3",9,40,0,5,47,"Garbage dump 1.jpg","pic"
"98","5c37aa8b832a8400010983b3",80,50,10,31,75,"Beach 1.jpg","pic"
"99","5c37aa8b832a8400010983b3",0,0,0,0,6,"Prison 2.jpg","pic"
"100","5c37aa8b832a8400010983b3",18,43,16,17,20,"Snow 1.jpg","pic"
"101","5c37aa8b832a8400010983b3",83,84,48,57,74,"Lake 12.jpg","pic"
"102","5c37aa8b832a8400010983b3",26,34,10,22,24,"Rocks 1.jpg","pic"
"103","5c37aa8b832a8400010983b3",25,15,35,20,10,"Fireworks 6.jpg","pic"
"104","5c37aa8b832a8400010983b3",6,0,6,4,5,"Fire 10.jpg","pic"
"105","5c37aa8b832a8400010983b3",74,65,0,55,25,"Heart 3.jpg","pic"
"106","5c37aa8b832a8400010983b3",0,0,20,0,0,"Toilet 4.jpg","pic"
"107","5c37aa8b832a8400010983b3",40,0,25,0,0,"Ferret 1.jpg","pic"
"108","5c37aa8b832a8400010983b3",0,0,0,0,5,"Destruction 2.jpg","pic"
"109","5c37aa8b832a8400010983b3",0,0,10,0,0,"Flood 1.jpg","pic"
"110","5c37aa8b832a8400010983b3",80,85,20,50,42,"Rainbow 2.jpg","pic"
"111","5c37aa8b832a8400010983b3",15,50,30,20,46,"Clean 1.jpg","pic"
"112","5c37aa8b832a8400010983b3",0,0,25,0,0,"Dirt 1.jpg","pic"
"113","60abe580aa82f25a7acc9800",0,0,0,0,0,"Dirt 1.jpg","pic"
"114","60abe580aa82f25a7acc9800",0,0,18,0,0,"Ferret 1.jpg","pic"
"115","60abe580aa82f25a7acc9800",13,36,0,0,64,"Snow 1.jpg","pic"
"116","60abe580aa82f25a7acc9800",13,0,0,0,0,"Beach 1.jpg","pic"
"117","60abe580aa82f25a7acc9800",0,11,0,0,14,"Rocks 1.jpg","pic"
"118","60abe580aa82f25a7acc9800",0,0,0,0,0,"Heart 3.jpg","pic"
"119","60abe580aa82f25a7acc9800",0,0,0,0,40,"Clean 1.jpg","pic"
"120","60abe580aa82f25a7acc9800",0,0,0,0,0,"Flood 1.jpg","pic"
"121","60abe580aa82f25a7acc9800",0,0,0,0,0,"Fire 10.jpg","pic"
"122","60abe580aa82f25a7acc9800",0,0,0,0,0,"Destruction 2.jpg","pic"
"123","60abe580aa82f25a7acc9800",0,0,0,0,0,"Toilet 4.jpg","pic"
"124","60abe580aa82f25a7acc9800",16,53,0,0,85,"Rainbow 2.jpg","pic"
"125","60abe580aa82f25a7acc9800",0,0,0,0,0,"Prison 2.jpg","pic"
"126","60abe580aa82f25a7acc9800",39,25,62,38,0,"Fireworks 6.jpg","pic"
"127","60abe580aa82f25a7acc9800",58,100,10,39,100,"Lake 12.jpg","pic"
"128","60abe580aa82f25a7acc9800",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"129","546ec14dfdf99b2bc7ebd032",0,1,10,0,5,"Dirt 1.jpg","pic"
"130","546ec14dfdf99b2bc7ebd032",0,0,16,0,0,"Fire 10.jpg","pic"
"131","546ec14dfdf99b2bc7ebd032",0,0,0,0,7,"Toilet 4.jpg","pic"
"132","546ec14dfdf99b2bc7ebd032",32,51,8,30,65,"Lake 12.jpg","pic"
"133","546ec14dfdf99b2bc7ebd032",0,0,9,0,2,"Destruction 2.jpg","pic"
"134","546ec14dfdf99b2bc7ebd032",67,60,39,50,80,"Beach 1.jpg","pic"
"135","546ec14dfdf99b2bc7ebd032",10,27,0,15,60,"Snow 1.jpg","pic"
"136","546ec14dfdf99b2bc7ebd032",0,0,27,0,0,"Flood 1.jpg","pic"
"137","546ec14dfdf99b2bc7ebd032",27,26,20,6,59,"Rocks 1.jpg","pic"
"138","546ec14dfdf99b2bc7ebd032",0,0,75,0,0,"Ferret 1.jpg","pic"
"139","546ec14dfdf99b2bc7ebd032",10,0,0,0,27,"Heart 3.jpg","pic"
"140","546ec14dfdf99b2bc7ebd032",49,51,25,56,88,"Rainbow 2.jpg","pic"
"141","546ec14dfdf99b2bc7ebd032",0,0,13,0,0,"Prison 2.jpg","pic"
"142","546ec14dfdf99b2bc7ebd032",0,0,15,0,10,"Garbage dump 1.jpg","pic"
"143","546ec14dfdf99b2bc7ebd032",32,36,45,58,27,"Fireworks 6.jpg","pic"
"144","546ec14dfdf99b2bc7ebd032",17,28,7,10,58,"Clean 1.jpg","pic"
"145","6785704c3b1ab8813a4958b0",0,0,0,0,0,"Flood 1.jpg","pic"
"146","6785704c3b1ab8813a4958b0",0,0,0,0,0,"Prison 2.jpg","pic"
"147","6785704c3b1ab8813a4958b0",0,0,0,0,0,"Toilet 4.jpg","pic"
"148","6785704c3b1ab8813a4958b0",8,0,0,0,0,"Heart 3.jpg","pic"
"149","6785704c3b1ab8813a4958b0",70,54,85,75,23,"Fireworks 6.jpg","pic"
"150","6785704c3b1ab8813a4958b0",0,4,0,0,10,"Clean 1.jpg","pic"
"151","6785704c3b1ab8813a4958b0",0,0,0,0,26,"Dirt 1.jpg","pic"
"152","6785704c3b1ab8813a4958b0",11,32,0,20,27,"Lake 12.jpg","pic"
"153","6785704c3b1ab8813a4958b0",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"154","6785704c3b1ab8813a4958b0",0,0,0,0,0,"Rainbow 2.jpg","pic"
"155","6785704c3b1ab8813a4958b0",0,0,0,0,0,"Destruction 2.jpg","pic"
"156","6785704c3b1ab8813a4958b0",0,0,0,0,0,"Fire 10.jpg","pic"
"157","6785704c3b1ab8813a4958b0",61,45,34,73,36,"Snow 1.jpg","pic"
"158","6785704c3b1ab8813a4958b0",0,0,0,0,0,"Beach 1.jpg","pic"
"159","6785704c3b1ab8813a4958b0",4,34,0,0,11,"Rocks 1.jpg","pic"
"160","6785704c3b1ab8813a4958b0",0,0,0,0,0,"Ferret 1.jpg","pic"
"161","5c4723041fba0b0001fca7c3",35,37,90,60,38,"Snow 1.jpg","pic"
"162","5c4723041fba0b0001fca7c3",93,100,73,83,100,"Beach 1.jpg","pic"
"163","5c4723041fba0b0001fca7c3",37,46,28,35,54,"Fire 10.jpg","pic"
"164","5c4723041fba0b0001fca7c3",0,0,15,0,2,"Destruction 2.jpg","pic"
"165","5c4723041fba0b0001fca7c3",3,1,21,0,6,"Dirt 1.jpg","pic"
"166","5c4723041fba0b0001fca7c3",85,75,57,85,69,"Rainbow 2.jpg","pic"
"167","5c4723041fba0b0001fca7c3",79,73,76,93,36,"Fireworks 6.jpg","pic"
"168","5c4723041fba0b0001fca7c3",35,31,39,33,20,"Heart 3.jpg","pic"
"169","5c4723041fba0b0001fca7c3",10,0,7,0,0,"Garbage dump 1.jpg","pic"
"170","5c4723041fba0b0001fca7c3",83,73,50,62,68,"Rocks 1.jpg","pic"
"171","5c4723041fba0b0001fca7c3",0,0,5,0,0,"Flood 1.jpg","pic"
"172","5c4723041fba0b0001fca7c3",13,0,0,0,44,"Clean 1.jpg","pic"
"173","5c4723041fba0b0001fca7c3",0,0,0,0,0,"Prison 2.jpg","pic"
"174","5c4723041fba0b0001fca7c3",0,0,0,0,0,"Ferret 1.jpg","pic"
"175","5c4723041fba0b0001fca7c3",16,21,30,0,8,"Toilet 4.jpg","pic"
"176","5c4723041fba0b0001fca7c3",89,86,77,96,96,"Lake 12.jpg","pic"
"177","67d29a840debd6b228515177",1,0,0,0,0,"Garbage dump 1.jpg","pic"
"178","67d29a840debd6b228515177",0,0,0,0,0,"Fire 10.jpg","pic"
"179","67d29a840debd6b228515177",100,100,100,100,100,"Rainbow 2.jpg","pic"
"180","67d29a840debd6b228515177",0,0,0,0,0,"Ferret 1.jpg","pic"
"181","67d29a840debd6b228515177",0,0,0,0,0,"Clean 1.jpg","pic"
"182","67d29a840debd6b228515177",0,0,0,0,0,"Rocks 1.jpg","pic"
"183","67d29a840debd6b228515177",0,0,0,0,0,"Destruction 2.jpg","pic"
"184","67d29a840debd6b228515177",98,84,77,90,79,"Lake 12.jpg","pic"
"185","67d29a840debd6b228515177",0,0,0,0,0,"Prison 2.jpg","pic"
"186","67d29a840debd6b228515177",0,0,0,0,0,"Toilet 4.jpg","pic"
"187","67d29a840debd6b228515177",100,91,80,91,85,"Fireworks 6.jpg","pic"
"188","67d29a840debd6b228515177",0,0,0,0,0,"Heart 3.jpg","pic"
"189","67d29a840debd6b228515177",0,0,0,0,0,"Flood 1.jpg","pic"
"190","67d29a840debd6b228515177",98,75,80,80,77,"Beach 1.jpg","pic"
"191","67d29a840debd6b228515177",0,0,0,0,0,"Dirt 1.jpg","pic"
"192","67d29a840debd6b228515177",0,0,0,0,0,"Snow 1.jpg","pic"
"193","65bf9aeb592e888df327d648",0,0,0,0,0,"Heart 3.jpg","pic"
"194","65bf9aeb592e888df327d648",0,0,0,0,0,"Flood 1.jpg","pic"
"195","65bf9aeb592e888df327d648",9,50,0,0,35,"Clean 1.jpg","pic"
"196","65bf9aeb592e888df327d648",0,0,0,0,0,"Prison 2.jpg","pic"
"197","65bf9aeb592e888df327d648",0,60,0,0,36,"Toilet 4.jpg","pic"
"198","65bf9aeb592e888df327d648",0,53,0,0,56,"Beach 1.jpg","pic"
"199","65bf9aeb592e888df327d648",0,100,0,0,47,"Rocks 1.jpg","pic"
"200","65bf9aeb592e888df327d648",0,25,0,0,0,"Rainbow 2.jpg","pic"
"201","65bf9aeb592e888df327d648",0,36,0,0,38,"Fire 10.jpg","pic"
"202","65bf9aeb592e888df327d648",0,66,0,0,31,"Fireworks 6.jpg","pic"
"203","65bf9aeb592e888df327d648",0,0,0,0,0,"Lake 12.jpg","pic"
"204","65bf9aeb592e888df327d648",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"205","65bf9aeb592e888df327d648",0,14,0,0,0,"Dirt 1.jpg","pic"
"206","65bf9aeb592e888df327d648",0,85,0,0,55,"Snow 1.jpg","pic"
"207","65bf9aeb592e888df327d648",0,0,0,0,0,"Ferret 1.jpg","pic"
"208","65bf9aeb592e888df327d648",0,0,0,0,0,"Destruction 2.jpg","pic"
"209","6548f960db60a00d76e92695",0,1,11,0,2,"Garbage dump 1.jpg","pic"
"210","6548f960db60a00d76e92695",3,2,16,3,2,"Ferret 1.jpg","pic"
"211","6548f960db60a00d76e92695",0,0,24,0,0,"Destruction 2.jpg","pic"
"212","6548f960db60a00d76e92695",0,0,78,0,0,"Fire 10.jpg","pic"
"213","6548f960db60a00d76e92695",77,74,62,76,92,"Clean 1.jpg","pic"
"214","6548f960db60a00d76e92695",52,74,29,53,72,"Snow 1.jpg","pic"
"215","6548f960db60a00d76e92695",100,100,100,100,100,"Beach 1.jpg","pic"
"216","6548f960db60a00d76e92695",0,0,64,0,0,"Flood 1.jpg","pic"
"217","6548f960db60a00d76e92695",0,0,65,0,0,"Toilet 4.jpg","pic"
"218","6548f960db60a00d76e92695",100,100,100,100,100,"Lake 12.jpg","pic"
"219","6548f960db60a00d76e92695",54,45,17,44,72,"Heart 3.jpg","pic"
"220","6548f960db60a00d76e92695",100,100,100,100,100,"Rainbow 2.jpg","pic"
"221","6548f960db60a00d76e92695",0,0,2,0,0,"Dirt 1.jpg","pic"
"222","6548f960db60a00d76e92695",100,100,100,100,100,"Fireworks 6.jpg","pic"
"223","6548f960db60a00d76e92695",76,73,69,72,90,"Rocks 1.jpg","pic"
"224","6548f960db60a00d76e92695",0,0,49,0,0,"Prison 2.jpg","pic"
"225","66f8522292767238ed42ebbd",42,35,25,37,56,"Dirt 1.jpg","pic"
"226","66f8522292767238ed42ebbd",18,19,21,25,50,"Destruction 2.jpg","pic"
"227","66f8522292767238ed42ebbd",41,52,35,47,64,"Clean 1.jpg","pic"
"228","66f8522292767238ed42ebbd",48,49,43,40,51,"Toilet 4.jpg","pic"
"229","66f8522292767238ed42ebbd",58,65,52,58,75,"Rocks 1.jpg","pic"
"230","66f8522292767238ed42ebbd",39,50,26,47,63,"Rainbow 2.jpg","pic"
"231","66f8522292767238ed42ebbd",41,50,36,43,54,"Heart 3.jpg","pic"
"232","66f8522292767238ed42ebbd",33,35,31,35,47,"Garbage dump 1.jpg","pic"
"233","66f8522292767238ed42ebbd",58,69,57,61,79,"Lake 12.jpg","pic"
"234","66f8522292767238ed42ebbd",48,53,41,51,65,"Fireworks 6.jpg","pic"
"235","66f8522292767238ed42ebbd",65,74,60,66,78,"Beach 1.jpg","pic"
"236","66f8522292767238ed42ebbd",46,40,30,36,54,"Prison 2.jpg","pic"
"237","66f8522292767238ed42ebbd",55,61,33,46,79,"Snow 1.jpg","pic"
"238","66f8522292767238ed42ebbd",31,31,23,31,54,"Flood 1.jpg","pic"
"239","66f8522292767238ed42ebbd",33,40,16,39,55,"Ferret 1.jpg","pic"
"240","66f8522292767238ed42ebbd",34,26,41,32,50,"Fire 10.jpg","pic"
"241","674f97fef70c3dd15d138c3e",0,0,0,0,0,"Destruction 2.jpg","pic"
"242","674f97fef70c3dd15d138c3e",0,30,29,30,50,"Snow 1.jpg","pic"
"243","674f97fef70c3dd15d138c3e",0,0,0,0,0,"Dirt 1.jpg","pic"
"244","674f97fef70c3dd15d138c3e",0,0,0,0,0,"Flood 1.jpg","pic"
"245","674f97fef70c3dd15d138c3e",100,84,52,84,100,"Rainbow 2.jpg","pic"
"246","674f97fef70c3dd15d138c3e",0,0,0,0,0,"Toilet 4.jpg","pic"
"247","674f97fef70c3dd15d138c3e",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"248","674f97fef70c3dd15d138c3e",66,80,51,81,78,"Rocks 1.jpg","pic"
"249","674f97fef70c3dd15d138c3e",80,85,87,85,100,"Lake 12.jpg","pic"
"250","674f97fef70c3dd15d138c3e",0,0,0,0,0,"Prison 2.jpg","pic"
"251","674f97fef70c3dd15d138c3e",0,0,30,0,75,"Fire 10.jpg","pic"
"252","674f97fef70c3dd15d138c3e",24,81,0,21,78,"Clean 1.jpg","pic"
"253","674f97fef70c3dd15d138c3e",80,80,76,79,76,"Beach 1.jpg","pic"
"254","674f97fef70c3dd15d138c3e",21,79,0,50,36,"Heart 3.jpg","pic"
"255","674f97fef70c3dd15d138c3e",0,0,0,0,0,"Ferret 1.jpg","pic"
"256","674f97fef70c3dd15d138c3e",97,98,86,98,62,"Fireworks 6.jpg","pic"
"257","655386dc470f6217a78fec03",9,3,0,2,21,"Prison 2.jpg","pic"
"258","655386dc470f6217a78fec03",0,2,0,0,0,"Flood 1.jpg","pic"
"259","655386dc470f6217a78fec03",46,95,18,33,92,"Lake 12.jpg","pic"
"260","655386dc470f6217a78fec03",13,38,0,2,31,"Snow 1.jpg","pic"
"261","655386dc470f6217a78fec03",11,13,13,0,50,"Ferret 1.jpg","pic"
"262","655386dc470f6217a78fec03",0,41,8,0,38,"Rainbow 2.jpg","pic"
"263","655386dc470f6217a78fec03",12,13,2,2,19,"Dirt 1.jpg","pic"
"264","655386dc470f6217a78fec03",27,36,20,4,36,"Clean 1.jpg","pic"
"265","655386dc470f6217a78fec03",3,15,2,0,0,"Garbage dump 1.jpg","pic"
"266","655386dc470f6217a78fec03",27,100,72,83,18,"Fireworks 6.jpg","pic"
"267","655386dc470f6217a78fec03",5,0,28,1,0,"Toilet 4.jpg","pic"
"268","655386dc470f6217a78fec03",46,0,7,12,16,"Beach 1.jpg","pic"
"269","655386dc470f6217a78fec03",1,8,26,0,1,"Destruction 2.jpg","pic"
"270","655386dc470f6217a78fec03",21,98,0,29,99,"Rocks 1.jpg","pic"
"271","655386dc470f6217a78fec03",43,99,6,24,66,"Fire 10.jpg","pic"
"272","655386dc470f6217a78fec03",65,46,1,29,63,"Heart 3.jpg","pic"
"273","5d1acc6eb0c5a8001786de55",0,0,0,0,15,"Heart 3.jpg","pic"
"274","5d1acc6eb0c5a8001786de55",0,0,0,7,15,"Rocks 1.jpg","pic"
"275","5d1acc6eb0c5a8001786de55",0,0,0,0,0,"Destruction 2.jpg","pic"
"276","5d1acc6eb0c5a8001786de55",0,0,0,0,1,"Snow 1.jpg","pic"
"277","5d1acc6eb0c5a8001786de55",20,0,0,6,0,"Fireworks 6.jpg","pic"
"278","5d1acc6eb0c5a8001786de55",54,0,7,21,32,"Lake 12.jpg","pic"
"279","5d1acc6eb0c5a8001786de55",0,0,24,0,0,"Ferret 1.jpg","pic"
"280","5d1acc6eb0c5a8001786de55",0,0,0,0,0,"Clean 1.jpg","pic"
"281","5d1acc6eb0c5a8001786de55",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"282","5d1acc6eb0c5a8001786de55",0,0,18,0,0,"Flood 1.jpg","pic"
"283","5d1acc6eb0c5a8001786de55",0,0,0,0,0,"Dirt 1.jpg","pic"
"284","5d1acc6eb0c5a8001786de55",0,0,0,0,0,"Prison 2.jpg","pic"
"285","5d1acc6eb0c5a8001786de55",51,40,12,47,50,"Rainbow 2.jpg","pic"
"286","5d1acc6eb0c5a8001786de55",46,18,11,23,50,"Beach 1.jpg","pic"
"287","5d1acc6eb0c5a8001786de55",21,10,0,0,0,"Toilet 4.jpg","pic"
"288","5d1acc6eb0c5a8001786de55",0,0,5,0,0,"Fire 10.jpg","pic"
"289","672268205351c30413c9837e",100,100,100,100,83,"Fireworks 6.jpg","pic"
"290","672268205351c30413c9837e",100,100,100,100,100,"Lake 12.jpg","pic"
"291","672268205351c30413c9837e",0,0,0,0,0,"Dirt 1.jpg","pic"
"292","672268205351c30413c9837e",0,0,0,0,0,"Destruction 2.jpg","pic"
"293","672268205351c30413c9837e",100,100,100,100,100,"Beach 1.jpg","pic"
"294","672268205351c30413c9837e",0,0,0,0,0,"Prison 2.jpg","pic"
"295","672268205351c30413c9837e",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"296","672268205351c30413c9837e",0,0,0,0,0,"Snow 1.jpg","pic"
"297","672268205351c30413c9837e",88,95,75,100,100,"Clean 1.jpg","pic"
"298","672268205351c30413c9837e",92,72,60,58,67,"Rainbow 2.jpg","pic"
"299","672268205351c30413c9837e",0,0,0,0,0,"Flood 1.jpg","pic"
"300","672268205351c30413c9837e",14,2,5,0,7,"Heart 3.jpg","pic"
"301","672268205351c30413c9837e",15,3,71,0,3,"Ferret 1.jpg","pic"
"302","672268205351c30413c9837e",0,0,0,0,0,"Fire 10.jpg","pic"
"303","672268205351c30413c9837e",91,94,100,100,82,"Rocks 1.jpg","pic"
"304","672268205351c30413c9837e",0,0,0,0,0,"Toilet 4.jpg","pic"
"305","58f90ebc3f4fef000199e2fd",0,0,0,0,11,"Dirt 1.jpg","pic"
"306","58f90ebc3f4fef000199e2fd",0,0,0,0,0,"Fire 10.jpg","pic"
"307","58f90ebc3f4fef000199e2fd",0,0,0,0,0,"Destruction 2.jpg","pic"
"308","58f90ebc3f4fef000199e2fd",11,0,0,0,52,"Clean 1.jpg","pic"
"309","58f90ebc3f4fef000199e2fd",29,64,0,0,75,"Heart 3.jpg","pic"
"310","58f90ebc3f4fef000199e2fd",0,0,0,0,19,"Rocks 1.jpg","pic"
"311","58f90ebc3f4fef000199e2fd",61,61,29,52,64,"Fireworks 6.jpg","pic"
