Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-fj4d,Manipulation: Spreadsheet,Manipulation: correctAnswerCount,Manipulation: EarlyExitButtonText,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,stimuli,ShowProgressBar
2,1766166127760,19/12/2025 17:42:07,1766166127720,-8,19/12/2025 09:42:07,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x683,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,1,Screen 5,Zone1,continue_button,4790.9000000003725,,,,0,0,,,,,,,Instructions,,,
3,1766166134975,19/12/2025 17:42:14,1766166134920,-8,19/12/2025 09:42:14,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x683,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,Zone1,content_web_audio,7175.799999999814,,,AUDIO PLAY REQUESTED,1,0,,,,,,,Instructions,,,
4,1766166148729,19/12/2025 17:42:28,1766166148681,-8,19/12/2025 09:42:28,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x683,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,script,force_advance,20955.199999999997,,,,0,0,,,,,,,Instructions,,,
5,1766166164145,19/12/2025 17:42:44,1766166164073,-8,19/12/2025 09:42:44,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,15356.799999999814,,,AUDIO PLAY REQUESTED,1,0,,,,,,,Instructions,,,
6,1766166170098,19/12/2025 17:42:50,1766166170080,-8,19/12/2025 09:42:50,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,21363.799999999814,,,,0,0,,,,,,,Instructions,,,
7,1766166173144,19/12/2025 17:42:53,1766166172968,-8,19/12/2025 09:42:52,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,4,Screen 6,Zone1,continue_button,2856.5,,,,0,0,,,,,,,Instructions,,,
8,1766166188744,19/12/2025 17:43:08,1766166188680,-8,19/12/2025 09:43:08,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,5,Screen 3,Zone1,continue_button,15682.400000000373,,,,0,0,,,,,,,Instructions,,,
9,1766166189684,19/12/2025 17:43:09,1766166189677,-8,19/12/2025 09:43:09,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,1,1,Screen 3,Zone3,timelimit_screen,1000.8999999999942,,,,0,0,,,,1,,1,Trial,2,HugginsPitch_3_2.flac,1
10,1766166189929,19/12/2025 17:43:09,1766166189699,-8,19/12/2025 09:43:09,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,1,2,Screen 1,content,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,2,HugginsPitch_3_2.flac,1
11,1766166195732,19/12/2025 17:43:15,1766166195701,-8,19/12/2025 09:43:15,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,1,2,Screen 1,content,content_web_audio,6004,,,,0,0,,,,,,1,Trial,2,HugginsPitch_3_2.flac,1
12,1766166196769,19/12/2025 17:43:16,1766166196739,-8,19/12/2025 09:43:16,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,1,3,Screen 2,buttonB,response_button_text,1006,,,2,1,1,,,,,,1,Trial,2,HugginsPitch_3_2.flac,1
13,1766166197759,19/12/2025 17:43:17,1766166197723,-8,19/12/2025 09:43:17,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,2,1,Screen 3,Zone3,timelimit_screen,1001,,,,0,0,,,,1,,1,Trial,2,HugginsPitch_10_2.flac,1
14,1766166198005,19/12/2025 17:43:18,1766166197746,-8,19/12/2025 09:43:17,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,2,2,Screen 1,content,content_web_audio,2.5,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,2,HugginsPitch_10_2.flac,1
15,1766166203786,19/12/2025 17:43:23,1766166203749,-8,19/12/2025 09:43:23,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,2,2,Screen 1,content,content_web_audio,6005.100000000559,,,,0,0,,,,,,1,Trial,2,HugginsPitch_10_2.flac,1
16,1766166204580,19/12/2025 17:43:24,1766166204586,-8,19/12/2025 09:43:24,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,2,3,Screen 2,buttonB,response_button_text,808.2000000001863,,,2,1,1,,,,,,1,Trial,2,HugginsPitch_10_2.flac,1
17,1766166205598,19/12/2025 17:43:25,1766166205571,-8,19/12/2025 09:43:25,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,8,3,1,Screen 3,Zone3,timelimit_screen,1001.6000000000058,,,,0,0,,,,1,,1,Trial,1,HugginsPitch_7_1.flac,1
18,1766166205837,19/12/2025 17:43:25,1766166205594,-8,19/12/2025 09:43:25,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,8,3,2,Screen 1,content,content_web_audio,2.2999999998137355,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,1,HugginsPitch_7_1.flac,1
19,1766166211620,19/12/2025 17:43:31,1766166211597,-8,19/12/2025 09:43:31,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,8,3,2,Screen 1,content,content_web_audio,6004.799999999814,,,,0,0,,,,,,1,Trial,1,HugginsPitch_7_1.flac,1
20,1766166212655,19/12/2025 17:43:32,1766166212593,-8,19/12/2025 09:43:32,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,8,3,3,Screen 2,buttonA,response_button_text,969.7999999998137,,,1,1,1,,,,,,1,Trial,1,HugginsPitch_7_1.flac,1
21,1766166213620,19/12/2025 17:43:33,1766166213585,-8,19/12/2025 09:43:33,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,4,1,Screen 3,Zone3,timelimit_screen,1000,,,,0,0,,,,1,,1,Trial,2,HugginsPitch_9_2.flac,1
22,1766166213837,19/12/2025 17:43:33,1766166213606,-8,19/12/2025 09:43:33,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,4,2,Screen 1,content,content_web_audio,1.7999999998137355,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,2,HugginsPitch_9_2.flac,1
23,1766166219637,19/12/2025 17:43:39,1766166219609,-8,19/12/2025 09:43:39,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,4,2,Screen 1,content,content_web_audio,6003.700000000186,,,,0,0,,,,,,1,Trial,2,HugginsPitch_9_2.flac,1
24,1766166220515,19/12/2025 17:43:40,1766166220482,-8,19/12/2025 09:43:40,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,4,3,Screen 2,buttonB,response_button_text,849.3999999994412,,,2,1,1,,,,,,1,Trial,2,HugginsPitch_9_2.flac,1
25,1766166221508,19/12/2025 17:43:41,1766166221467,-8,19/12/2025 09:43:41,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,5,1,Screen 3,Zone3,timelimit_screen,1000,,,,0,0,,,,1,,1,Trial,2,HugginsPitch_6_2.flac,1
26,1766166221734,19/12/2025 17:43:41,1766166221488,-8,19/12/2025 09:43:41,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,5,2,Screen 1,content,content_web_audio,2.099999999627471,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,2,HugginsPitch_6_2.flac,1
27,1766166227506,19/12/2025 17:43:47,1766166227491,-8,19/12/2025 09:43:47,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,5,2,Screen 1,content,content_web_audio,6004.5999999996275,,,,0,0,,,,,,1,Trial,2,HugginsPitch_6_2.flac,1
28,1766166228256,19/12/2025 17:43:48,1766166228219,-8,19/12/2025 09:43:48,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,5,3,Screen 2,buttonB,response_button_text,704.2000000001863,,,2,1,1,,,,,,1,Trial,2,HugginsPitch_6_2.flac,1
29,1766166231459,19/12/2025 17:43:51,1766166229215,-8,19/12/2025 09:43:49,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,6,1,Screen 3,Zone3,timelimit_screen,1001.3999999999942,,,,0,0,,,,1,,1,Trial,3,HugginsPitch_5_3.flac,1
30,1766166231459,19/12/2025 17:43:51,1766166229233,-8,19/12/2025 09:43:49,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,6,2,Screen 1,content,content_web_audio,2.3999999994412065,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,3,HugginsPitch_5_3.flac,1
31,1766166235245,19/12/2025 17:43:55,1766166235236,-8,19/12/2025 09:43:55,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,6,2,Screen 1,content,content_web_audio,6004.799999999814,,,,0,0,,,,,,1,Trial,3,HugginsPitch_5_3.flac,1
32,1766166236395,19/12/2025 17:43:56,1766166236371,-8,19/12/2025 09:43:56,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,6,3,Screen 2,buttonC,response_button_text,1107.4000000003725,,,3,1,1,,,,,,1,Trial,3,HugginsPitch_5_3.flac,1
33,1766166239106,19/12/2025 17:43:59,1766166239003,-8,19/12/2025 09:43:59,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,14,1,1,Screen 1,advancementZone,continue_button,2613.100000000559,,,,0,0,,,,,,,End,,,
34,1766166239350,19/12/2025 17:43:59,1766166239018,-8,19/12/2025 09:43:59,169297,29,task-cusq,repeat-xtpj#1,51535020,546ec14dfdf99b2bc7ebd032,14784451,,complete,,69458cb1599a379c36f7e6e4,computer,Desktop or Laptop,Linux x86_64,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,,,END TASK,,,,,117217,,,,,,,,,,,,,,,
1,1766165843528,19/12/2025 17:37:23,1766165842784,-8,19/12/2025 09:37:22,169297,29,task-cusq,repeat-xtpj#1,51534578,6785704c3b1ab8813a4958b0,14784452,,complete,,69458ccb905f2c29c0f83f41,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,
2,1766165856346,19/12/2025 17:37:36,1766165855630,-8,19/12/2025 09:37:35,169297,29,task-cusq,repeat-xtpj#1,51534578,6785704c3b1ab8813a4958b0,14784452,,complete,,69458ccb905f2c29c0f83f41,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,1,Screen 5,Zone1,continue_button,12326.899999976158,,,,0,0,,,,,,,Instructions,,,
3,1766165871428,19/12/2025 17:37:51,1766165870729,-8,19/12/2025 09:37:50,169297,29,task-cusq,repeat-xtpj#1,51534578,6785704c3b1ab8813a4958b0,14784452,,complete,,69458ccb905f2c29c0f83f41,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,Zone1,content_web_audio,15084.800000071526,,,AUDIO PLAY REQUESTED,1,0,,,,,,,Instructions,,,
4,1766165882244,19/12/2025 17:38:02,1766165881472,-8,19/12/2025 09:38:01,169297,29,task-cusq,repeat-xtpj#1,51534578,6785704c3b1ab8813a4958b0,14784452,,complete,,69458ccb905f2c29c0f83f41,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,script,force_advance,25849.899999999998,,,,0,0,,,,,,,Instructions,,,
5,1766165891225,19/12/2025 17:38:11,1766165890409,-8,19/12/2025 09:38:10,169297,29,task-cusq,repeat-xtpj#1,51534578,6785704c3b1ab8813a4958b0,14784452,,complete,,69458ccb905f2c29c0f83f41,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,8894.600000023842,,,AUDIO PLAY REQUESTED,1,0,,,,,,,Instructions,,,
6,1766165897118,19/12/2025 17:38:17,1766165896416,-8,19/12/2025 09:38:16,169297,29,task-cusq,repeat-xtpj#1,51534578,6785704c3b1ab8813a4958b0,14784452,,complete,,69458ccb905f2c29c0f83f41,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,14901.400000095367,,,,0,0,,,,,,,Instructions,,,
7,1766165899131,19/12/2025 17:38:19,1766165898425,-8,19/12/2025 09:38:18,169297,29,task-cusq,repeat-xtpj#1,51534578,6785704c3b1ab8813a4958b0,14784452,,complete,,69458ccb905f2c29c0f83f41,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,4,Screen 6,Zone1,continue_button,1999.1000000238419,,,,0,0,,,,,,,Instructions,,,
8,1766165905325,19/12/2025 17:38:25,1766165904630,-8,19/12/2025 09:38:24,169297,29,task-cusq,repeat-xtpj#1,51534578,6785704c3b1ab8813a4958b0,14784452,,complete,,69458ccb905f2c29c0f83f41,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,5,Screen 3,Zone1,continue_button,6187.600000023842,,,,0,0,,,,,,,Instructions,,,
9,1766165906305,19/12/2025 17:38:26,1766165905614,-8,19/12/2025 09:38:25,169297,29,task-cusq,repeat-xtpj#1,51534578,6785704c3b1ab8813a4958b0,14784452,,complete,,69458ccb905f2c29c0f83f41,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,1,1,Screen 3,Zone3,timelimit_screen,999.6999999999971,,,,0,0,,,,1,,1,Trial,1,HugginsPitch_8_1.flac,1
10,1766165906548,19/12/2025 17:38:26,1766165905626,-8,19/12/2025 09:38:25,169297,29,task-cusq,repeat-xtpj#1,51534578,6785704c3b1ab8813a4958b0,14784452,,complete,,69458ccb905f2c29c0f83f41,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,1,2,Screen 1,content,content_web_audio,1.3000000715255737,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,1,HugginsPitch_8_1.flac,1
11,1766165912336,19/12/2025 17:38:32,1766165911631,-8,19/12/2025 09:38:31,169297,29,task-cusq,repeat-xtpj#1,51534578,6785704c3b1ab8813a4958b0,14784452,,complete,,69458ccb905f2c29c0f83f41,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,1,2,Screen 1,content,content_web_audio,6004.200000047684,,,,0,0,,,,,,1,Trial,1,HugginsPitch_8_1.flac,1
12,1766165913171,19/12/2025 17:38:33,1766165912475,-8,19/12/2025 09:38:32,169297,29,task-cusq,repeat-xtpj#1,51534578,6785704c3b1ab8813a4958b0,14784452,,complete,,69458ccb905f2c29c0f83f41,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,1,3,Screen 2,buttonA,response_button_text,828.5,,,1,1,1,,,,,,1,Trial,1,HugginsPitch_8_1.flac,1
13,1766165914270,19/12/2025 17:38:34,1766165913465,-8,19/12/2025 09:38:33,169297,29,task-cusq,repeat-xtpj#1,51534578,6785704c3b1ab8813a4958b0,14784452,,complete,,69458ccb905f2c29c0f83f41,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,2,1,Screen 3,Zone3,timelimit_screen,1000.1999999999971,,,,0,0,,,,1,,1,Trial,1,HugginsPitch_1_1.flac,1
14,1766165914558,19/12/2025 17:38:34,1766165913475,-8,19/12/2025 09:38:33,169297,29,task-cusq,repeat-xtpj#1,51534578,6785704c3b1ab8813a4958b0,14784452,,complete,,69458ccb905f2c29c0f83f41,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,2,2,Screen 1,content,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,,,,,,1,Trial,1,HugginsPitch_1_1.flac,1
15,1766165920194,19/12/2025 17:38:40,1766165919481,-8,19/12/2025 09:38:39,169297,29,task-cusq,repeat-xtpj#1,51534578,6785704c3b1ab8813a4958b0,14784452,,complete,,69458ccb905f2c29c0f83f41,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,2,2,Screen 1,content,content_web_audio,6005.800000071526,,,,0,0,,,,,,1,Trial,1,HugginsPitch_1_1.flac,1
16,1766165920746,19/12/2025 17:38:40,1766165920043,-8,19/12/2025 09:38:40,169297,29,task-cusq,repeat-xtpj#1,51534578,6785704c3b1ab8813a4958b0,14784452,,complete,,69458ccb905f2c29c0f83f41,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x864,,,,Headphone Screen using Huggins' Pitch,2,Correct,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,2,3,Screen 2,buttonA,response_button_text,548.7999999523163,,,1,1,1,,,,,,1,Trial,1,HugginsPitch_1_1.flac,1
