"","Participant.Public.ID","happy","satisfied","excited","joyful","relaxed","stim","condition"
"62","TEAM_YA_053",74,68,40,68,93,"Beach 1.jpg","pic"
"63","TEAM_YA_053",34,35,11,24,91,"Rocks 1.jpg","pic"
"64","TEAM_YA_053",66,86,47,58,53,"Snow 1.jpg","pic"
"65","TEAM_YA_051",15,0,15,0,40,"Clean 1.jpg","pic"
"66","TEAM_YA_051",16,14,2,15,21,"Fire 10.jpg","pic"
"67","TEAM_YA_051",0,0,0,0,0,"Dirt 1.jpg","pic"
"68","TEAM_YA_051",0,0,0,0,0,"Prison 2.jpg","pic"
"69","TEAM_YA_051",41,0,45,60,42,"Snow 1.jpg","pic"
"70","TEAM_YA_051",48,46,48,62,7,"Rainbow 2.jpg","pic"
"71","TEAM_YA_051",0,0,0,0,0,"Toilet 4.jpg","pic"
"72","TEAM_YA_051",43,74,54,72,0,"Fireworks 6.jpg","pic"
"73","TEAM_YA_051",4,0,0,8,0,"Heart 3.jpg","pic"
"74","TEAM_YA_051",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"75","TEAM_YA_051",0,0,0,0,0,"Ferret 1.jpg","pic"
"76","TEAM_YA_051",70,67,60,82,45,"Lake 12.jpg","pic"
"77","TEAM_YA_051",45,95,53,86,52,"Rocks 1.jpg","pic"
"78","TEAM_YA_051",0,0,0,0,0,"Flood 1.jpg","pic"
"79","TEAM_YA_051",0,0,0,0,0,"Destruction 2.jpg","pic"
"80","TEAM_YA_051",29,0,9,7,63,"Beach 1.jpg","pic"
"81","TEAM_YA_052",9,4,2,1,16,"Fire 10.jpg","pic"
"82","TEAM_YA_052",1,2,1,2,2,"Ferret 1.jpg","pic"
"83","TEAM_YA_052",1,1,1,2,1,"Prison 2.jpg","pic"
"84","TEAM_YA_052",2,2,1,1,2,"Destruction 2.jpg","pic"
"85","TEAM_YA_052",2,1,1,1,1,"Garbage dump 1.jpg","pic"
"86","TEAM_YA_052",57,40,1,40,77,"Rainbow 2.jpg","pic"
"87","TEAM_YA_052",42,2,1,2,74,"Rocks 1.jpg","pic"
"88","TEAM_YA_052",59,8,68,54,0,"Fireworks 6.jpg","pic"
"89","TEAM_YA_052",2,1,0,2,1,"Toilet 4.jpg","pic"
"90","TEAM_YA_052",1,1,2,1,1,"Dirt 1.jpg","pic"
"91","TEAM_YA_052",38,53,26,27,71,"Beach 1.jpg","pic"
"92","TEAM_YA_052",1,1,1,2,2,"Flood 1.jpg","pic"
"93","TEAM_YA_052",60,2,49,68,47,"Snow 1.jpg","pic"
"94","TEAM_YA_052",2,1,1,2,34,"Heart 3.jpg","pic"
"95","TEAM_YA_052",66,67,50,79,85,"Clean 1.jpg","pic"
"96","TEAM_YA_052",53,2,70,2,52,"Lake 12.jpg","pic"
"97","TEAM_YA_050",100,69,100,100,100,"Lake 12.jpg","pic"
"98","TEAM_YA_050",29,14,6,14,49,"Rocks 1.jpg","pic"
"99","TEAM_YA_050",10,20,15,62,0,"Ferret 1.jpg","pic"
"100","TEAM_YA_050",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"101","TEAM_YA_050",100,45,70,83,100,"Beach 1.jpg","pic"
"102","TEAM_YA_050",7,9,7,4,27,"Clean 1.jpg","pic"
"103","TEAM_YA_050",0,0,0,0,0,"Destruction 2.jpg","pic"
"104","TEAM_YA_050",33,25,35,26,57,"Snow 1.jpg","pic"
"105","TEAM_YA_050",27,19,8,10,22,"Rainbow 2.jpg","pic"
"106","TEAM_YA_050",0,0,0,0,0,"Dirt 1.jpg","pic"
"107","TEAM_YA_050",21,20,19,10,40,"Heart 3.jpg","pic"
"108","TEAM_YA_050",0,0,0,0,0,"Toilet 4.jpg","pic"
"109","TEAM_YA_050",14,48,82,78,17,"Fireworks 6.jpg","pic"
"110","TEAM_YA_050",0,0,0,0,0,"Prison 2.jpg","pic"
"111","TEAM_YA_050",0,0,16,0,0,"Flood 1.jpg","pic"
"112","TEAM_YA_050",0,9,15,0,0,"Fire 10.jpg","pic"
"113","TEAM_YA_055",13,0,0,2,0,"Toilet 4.jpg","pic"
"114","TEAM_YA_055",12,6,0,10,0,"Fireworks 6.jpg","pic"
"115","TEAM_YA_055",0,0,0,0,0,"Fire 10.jpg","pic"
"116","TEAM_YA_055",0,0,0,0,0,"Dirt 1.jpg","pic"
"117","TEAM_YA_055",2,0,0,6,0,"Beach 1.jpg","pic"
"118","TEAM_YA_055",0,3,6,0,0,"Snow 1.jpg","pic"
"119","TEAM_YA_055",0,0,0,0,0,"Rocks 1.jpg","pic"
"120","TEAM_YA_055",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"121","TEAM_YA_055",4,0,0,7,0,"Ferret 1.jpg","pic"
"122","TEAM_YA_055",14,17,4,12,7,"Lake 12.jpg","pic"
"123","TEAM_YA_055",0,0,0,0,0,"Prison 2.jpg","pic"
"124","TEAM_YA_055",0,16,0,0,12,"Clean 1.jpg","pic"
"125","TEAM_YA_055",12,34,0,27,16,"Rainbow 2.jpg","pic"
"126","TEAM_YA_055",0,0,0,0,0,"Heart 3.jpg","pic"
"127","TEAM_YA_055",0,0,0,0,0,"Flood 1.jpg","pic"
"128","TEAM_YA_055",0,0,0,0,0,"Destruction 2.jpg","pic"
"129","TEAM_YA_058",90,99,100,65,81,"Lake 12.jpg","pic"
"130","TEAM_YA_058",0,0,0,0,0,"Prison 2.jpg","pic"
"131","TEAM_YA_058",44,0,0,0,39,"Heart 3.jpg","pic"
"132","TEAM_YA_058",9,0,9,0,0,"Toilet 4.jpg","pic"
"133","TEAM_YA_058",0,0,0,0,0,"Destruction 2.jpg","pic"
"134","TEAM_YA_058",86,100,15,62,85,"Rainbow 2.jpg","pic"
"135","TEAM_YA_058",100,100,100,100,90,"Snow 1.jpg","pic"
"136","TEAM_YA_058",44,67,48,31,0,"Fireworks 6.jpg","pic"
"137","TEAM_YA_058",31,50,31,13,48,"Clean 1.jpg","pic"
"138","TEAM_YA_058",0,0,0,0,0,"Ferret 1.jpg","pic"
"139","TEAM_YA_058",0,0,0,0,0,"Dirt 1.jpg","pic"
"140","TEAM_YA_058",0,5,0,0,11,"Fire 10.jpg","pic"
"141","TEAM_YA_058",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"142","TEAM_YA_058",85,80,100,58,72,"Rocks 1.jpg","pic"
"143","TEAM_YA_058",0,0,0,0,0,"Flood 1.jpg","pic"
"144","TEAM_YA_058",35,83,30,16,66,"Beach 1.jpg","pic"
"145","TEAM_YA_046",0,0,0,0,0,"Destruction 2.jpg","pic"
"146","TEAM_YA_046",33,15,0,7,74,"Beach 1.jpg","pic"
"147","TEAM_YA_046",0,0,0,0,11,"Garbage dump 1.jpg","pic"
"148","TEAM_YA_046",10,38,12,13,52,"Lake 12.jpg","pic"
"149","TEAM_YA_046",28,47,69,70,6,"Fireworks 6.jpg","pic"
"150","TEAM_YA_046",5,0,0,0,2,"Toilet 4.jpg","pic"
"151","TEAM_YA_046",0,0,0,2,11,"Prison 2.jpg","pic"
"152","TEAM_YA_046",43,57,16,40,32,"Rainbow 2.jpg","pic"
"153","TEAM_YA_046",0,39,0,0,50,"Fire 10.jpg","pic"
"154","TEAM_YA_046",0,0,17,0,0,"Ferret 1.jpg","pic"
"155","TEAM_YA_046",0,0,0,0,48,"Dirt 1.jpg","pic"
"156","TEAM_YA_046",7,0,13,0,48,"Clean 1.jpg","pic"
"157","TEAM_YA_046",0,18,7,0,15,"Snow 1.jpg","pic"
"158","TEAM_YA_046",30,61,18,9,47,"Heart 3.jpg","pic"
"159","TEAM_YA_046",0,0,0,0,55,"Rocks 1.jpg","pic"
"160","TEAM_YA_046",0,0,0,0,39,"Flood 1.jpg","pic"
"161","TEAM_YA_056",30,20,30,40,60,"Rainbow 2.jpg","pic"
"162","TEAM_YA_056",0,0,0,0,0,"Toilet 4.jpg","pic"
"163","TEAM_YA_056",60,30,80,60,80,"Lake 12.jpg","pic"
"164","TEAM_YA_056",10,0,50,40,0,"Fireworks 6.jpg","pic"
"165","TEAM_YA_056",15,0,15,0,0,"Ferret 1.jpg","pic"
"166","TEAM_YA_056",80,70,20,50,30,"Rocks 1.jpg","pic"
"167","TEAM_YA_056",80,60,40,60,20,"Dirt 1.jpg","pic"
"168","TEAM_YA_056",20,25,10,20,11,"Clean 1.jpg","pic"
"169","TEAM_YA_056",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"170","TEAM_YA_056",50,0,0,0,10,"Heart 3.jpg","pic"
"171","TEAM_YA_056",0,0,0,0,0,"Destruction 2.jpg","pic"
"172","TEAM_YA_056",30,20,50,50,30,"Snow 1.jpg","pic"
"173","TEAM_YA_056",0,0,0,0,0,"Flood 1.jpg","pic"
"174","TEAM_YA_056",0,0,20,0,20,"Fire 10.jpg","pic"
"175","TEAM_YA_056",0,0,0,0,0,"Prison 2.jpg","pic"
"176","TEAM_YA_056",40,10,20,35,30,"Beach 1.jpg","pic"
"177","TEAM_YA_048",18,0,0,0,14,"Flood 1.jpg","pic"
"178","TEAM_YA_048",0,0,0,0,0,"Destruction 2.jpg","pic"
"179","TEAM_YA_048",0,0,0,0,0,"Prison 2.jpg","pic"
"180","TEAM_YA_048",73,67,56,63,83,"Beach 1.jpg","pic"
"181","TEAM_YA_048",75,83,0,80,100,"Lake 12.jpg","pic"
"182","TEAM_YA_048",0,0,0,0,0,"Fire 10.jpg","pic"
"183","TEAM_YA_048",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"184","TEAM_YA_048",83,49,51,0,92,"Clean 1.jpg","pic"
"185","TEAM_YA_048",72,50,0,65,61,"Rainbow 2.jpg","pic"
"186","TEAM_YA_048",0,16,0,0,25,"Rocks 1.jpg","pic"
"187","TEAM_YA_048",19,24,0,0,25,"Snow 1.jpg","pic"
"188","TEAM_YA_048",74,0,58,61,31,"Fireworks 6.jpg","pic"
"189","TEAM_YA_048",0,32,0,16,17,"Heart 3.jpg","pic"
"190","TEAM_YA_048",0,0,0,0,0,"Ferret 1.jpg","pic"
"191","TEAM_YA_048",0,0,0,0,0,"Dirt 1.jpg","pic"
"192","TEAM_YA_048",0,0,0,0,0,"Toilet 4.jpg","pic"
"193","TEAM_YA_054",53,47,7,49,69,"Rainbow 2.jpg","pic"
"194","TEAM_YA_054",1,0,2,0,3,"Prison 2.jpg","pic"
"195","TEAM_YA_054",0,0,1,0,2,"Dirt 1.jpg","pic"
"196","TEAM_YA_054",50,70,5,70,88,"Clean 1.jpg","pic"
"197","TEAM_YA_054",0,0,10,0,6,"Fire 10.jpg","pic"
"198","TEAM_YA_054",0,0,0,0,5,"Destruction 2.jpg","pic"
"199","TEAM_YA_054",4,71,0,0,8,"Rocks 1.jpg","pic"
"200","TEAM_YA_054",46,81,10,52,80,"Lake 12.jpg","pic"
"201","TEAM_YA_054",0,0,0,0,0,"Flood 1.jpg","pic"
"202","TEAM_YA_054",11,0,0,1,0,"Toilet 4.jpg","pic"
"203","TEAM_YA_054",21,46,17,35,60,"Beach 1.jpg","pic"
"204","TEAM_YA_054",21,50,44,48,12,"Fireworks 6.jpg","pic"
"205","TEAM_YA_054",28,75,19,21,14,"Snow 1.jpg","pic"
"206","TEAM_YA_054",0,0,0,0,0,"Ferret 1.jpg","pic"
"207","TEAM_YA_054",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"208","TEAM_YA_054",12,9,0,5,0,"Heart 3.jpg","pic"
"209","TEAM_YA_065",0,0,0,0,0,"Destruction 2.jpg","pic"
"210","TEAM_YA_065",1,0,1,0,0,"Garbage dump 1.jpg","pic"
"211","TEAM_YA_065",100,100,0,87,72,"Rainbow 2.jpg","pic"
"212","TEAM_YA_065",0,0,1,0,0,"Dirt 1.jpg","pic"
"213","TEAM_YA_065",0,38,0,0,97,"Rocks 1.jpg","pic"
"214","TEAM_YA_065",51,97,30,98,100,"Beach 1.jpg","pic"
"215","TEAM_YA_065",0,0,0,0,0,"Prison 2.jpg","pic"
"216","TEAM_YA_065",19,97,0,9,0,"Heart 3.jpg","pic"
"217","TEAM_YA_065",76,100,57,51,100,"Lake 12.jpg","pic"
"218","TEAM_YA_065",0,83,0,18,80,"Clean 1.jpg","pic"
"219","TEAM_YA_065",100,72,100,69,0,"Fireworks 6.jpg","pic"
"220","TEAM_YA_065",19,1,64,10,12,"Fire 10.jpg","pic"
"221","TEAM_YA_065",0,0,0,0,0,"Toilet 4.jpg","pic"
"222","TEAM_YA_065",0,0,0,0,0,"Ferret 1.jpg","pic"
"223","TEAM_YA_065",0,0,0,0,0,"Flood 1.jpg","pic"
"224","TEAM_YA_065",100,91,0,78,78,"Snow 1.jpg","pic"
"225","TEAM_YA_069",0,0,0,0,0,"Lake 12.jpg","pic"
"226","TEAM_YA_069",0,0,0,0,0,"Flood 1.jpg","pic"
"227","TEAM_YA_069",0,0,0,0,0,"Toilet 4.jpg","pic"
"228","TEAM_YA_069",0,0,0,0,0,"Destruction 2.jpg","pic"
"229","TEAM_YA_069",0,0,0,0,0,"Dirt 1.jpg","pic"
"230","TEAM_YA_069",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"231","TEAM_YA_069",0,0,0,0,1,"Prison 2.jpg","pic"
"232","TEAM_YA_069",0,0,0,0,0,"Heart 3.jpg","pic"
"233","TEAM_YA_069",0,0,0,0,0,"Clean 1.jpg","pic"
"234","TEAM_YA_069",0,0,0,0,0,"Snow 1.jpg","pic"
"235","TEAM_YA_069",0,0,0,0,0,"Beach 1.jpg","pic"
"236","TEAM_YA_069",0,0,0,0,8,"Rainbow 2.jpg","pic"
"237","TEAM_YA_069",0,0,0,0,0,"Rocks 1.jpg","pic"
"238","TEAM_YA_069",0,0,0,0,0,"Ferret 1.jpg","pic"
"239","TEAM_YA_069",0,0,0,0,0,"Fire 10.jpg","pic"
"240","TEAM_YA_069",0,0,0,0,0,"Fireworks 6.jpg","pic"
"241","TEAM_YA_064",85,98,45,74,84,"Rocks 1.jpg","pic"
"242","TEAM_YA_064",83,84,81,91,51,"Fireworks 6.jpg","pic"
"243","TEAM_YA_064",0,0,0,0,0,"Prison 2.jpg","pic"
"244","TEAM_YA_064",97,97,69,97,97,"Heart 3.jpg","pic"
"245","TEAM_YA_064",0,0,0,0,0,"Dirt 1.jpg","pic"
"246","TEAM_YA_064",95,96,88,91,96,"Clean 1.jpg","pic"
"247","TEAM_YA_064",0,1,0,0,0,"Ferret 1.jpg","pic"
"248","TEAM_YA_064",81,96,42,66,70,"Lake 12.jpg","pic"
"249","TEAM_YA_064",63,2,3,7,52,"Toilet 4.jpg","pic"
"250","TEAM_YA_064",1,0,0,0,18,"Garbage dump 1.jpg","pic"
"251","TEAM_YA_064",82,95,41,1,79,"Fire 10.jpg","pic"
"252","TEAM_YA_064",0,0,0,0,0,"Destruction 2.jpg","pic"
"253","TEAM_YA_064",95,97,53,82,95,"Beach 1.jpg","pic"
"254","TEAM_YA_064",1,86,1,1,82,"Snow 1.jpg","pic"
"255","TEAM_YA_064",5,1,0,0,1,"Flood 1.jpg","pic"
"256","TEAM_YA_064",78,75,0,81,77,"Rainbow 2.jpg","pic"
"257","TEAM_YA_062",19,11,6,6,69,"Beach 1.jpg","pic"
"258","TEAM_YA_062",1,2,1,2,65,"Toilet 4.jpg","pic"
"259","TEAM_YA_062",2,1,2,2,50,"Ferret 1.jpg","pic"
"260","TEAM_YA_062",72,65,33,33,72,"Rainbow 2.jpg","pic"
"261","TEAM_YA_062",12,23,16,24,61,"Clean 1.jpg","pic"
"262","TEAM_YA_062",15,55,8,15,78,"Rocks 1.jpg","pic"
"263","TEAM_YA_062",36,73,27,16,80,"Fire 10.jpg","pic"
"264","TEAM_YA_062",2,11,1,2,98,"Heart 3.jpg","pic"
"265","TEAM_YA_062",12,37,22,24,66,"Fireworks 6.jpg","pic"
"266","TEAM_YA_062",35,51,42,19,73,"Lake 12.jpg","pic"
"267","TEAM_YA_062",3,8,3,2,57,"Prison 2.jpg","pic"
"268","TEAM_YA_062",11,3,1,2,65,"Garbage dump 1.jpg","pic"
"269","TEAM_YA_062",8,4,1,1,61,"Destruction 2.jpg","pic"
"270","TEAM_YA_062",2,1,2,1,57,"Flood 1.jpg","pic"
"271","TEAM_YA_062",34,50,26,1,78,"Snow 1.jpg","pic"
"272","TEAM_YA_062",4,3,1,6,33,"Dirt 1.jpg","pic"
"273","TEAM_YA_061",0,0,0,1,0,"Toilet 4.jpg","pic"
"274","TEAM_YA_061",89,50,70,82,70,"Snow 1.jpg","pic"
"275","TEAM_YA_061",4,15,0,1,1,"Prison 2.jpg","pic"
"276","TEAM_YA_061",100,100,100,100,100,"Rocks 1.jpg","pic"
"277","TEAM_YA_061",0,0,0,0,0,"Destruction 2.jpg","pic"
"278","TEAM_YA_061",30,0,15,15,15,"Dirt 1.jpg","pic"
"279","TEAM_YA_061",100,100,100,100,100,"Clean 1.jpg","pic"
"280","TEAM_YA_061",100,100,100,100,100,"Beach 1.jpg","pic"
"281","TEAM_YA_061",0,0,0,0,0,"Fire 10.jpg","pic"
"282","TEAM_YA_061",100,100,100,65,60,"Ferret 1.jpg","pic"
"283","TEAM_YA_061",100,100,100,100,100,"Lake 12.jpg","pic"
"284","TEAM_YA_061",100,100,100,100,85,"Fireworks 6.jpg","pic"
"285","TEAM_YA_061",100,100,100,100,100,"Rainbow 2.jpg","pic"
"286","TEAM_YA_061",0,0,0,0,0,"Flood 1.jpg","pic"
"287","TEAM_YA_061",100,100,80,100,75,"Heart 3.jpg","pic"
"288","TEAM_YA_061",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"289","TEAM_YA_081",27,10,10,9,34,"Snow 1.jpg","pic"
"290","TEAM_YA_081",37,68,13,60,59,"Clean 1.jpg","pic"
"291","TEAM_YA_081",68,79,72,86,88,"Rainbow 2.jpg","pic"
"292","TEAM_YA_081",21,41,26,32,27,"Heart 3.jpg","pic"
"293","TEAM_YA_081",13,0,6,2,20,"Garbage dump 1.jpg","pic"
"294","TEAM_YA_081",0,0,0,3,0,"Destruction 2.jpg","pic"
"295","TEAM_YA_081",0,0,0,0,33,"Flood 1.jpg","pic"
"296","TEAM_YA_081",3,1,1,0,1,"Prison 2.jpg","pic"
"297","TEAM_YA_081",18,58,0,0,66,"Dirt 1.jpg","pic"
"298","TEAM_YA_081",76,52,68,77,44,"Fireworks 6.jpg","pic"
"299","TEAM_YA_081",87,89,78,87,82,"Beach 1.jpg","pic"
"300","TEAM_YA_081",0,12,0,0,0,"Toilet 4.jpg","pic"
"301","TEAM_YA_081",82,0,0,0,0,"Ferret 1.jpg","pic"
"302","TEAM_YA_081",0,31,18,14,33,"Fire 10.jpg","pic"
"303","TEAM_YA_081",79,100,83,92,82,"Lake 12.jpg","pic"
"304","TEAM_YA_081",22,21,0,22,19,"Rocks 1.jpg","pic"
"305","TEAM_YA_003",0,0,0,0,0,"Toilet 4.jpg","pic"
"306","TEAM_YA_003",0,0,0,0,0,"Prison 2.jpg","pic"
"307","TEAM_YA_003",0,0,0,0,0,"Ferret 1.jpg","pic"
"308","TEAM_YA_003",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"309","TEAM_YA_003",0,0,0,0,0,"Fire 10.jpg","pic"
"310","TEAM_YA_003",58,78,31,41,71,"Snow 1.jpg","pic"
"311","TEAM_YA_003",15,0,22,22,0,"Fireworks 6.jpg","pic"
"312","TEAM_YA_003",52,53,0,34,75,"Heart 3.jpg","pic"
"313","TEAM_YA_003",0,0,0,0,0,"Destruction 2.jpg","pic"
"314","TEAM_YA_003",44,50,0,0,70,"Rocks 1.jpg","pic"
"315","TEAM_YA_003",0,0,0,0,0,"Dirt 1.jpg","pic"
"316","TEAM_YA_003",70,74,27,71,74,"Rainbow 2.jpg","pic"
"317","TEAM_YA_003",26,55,0,17,74,"Clean 1.jpg","pic"
"318","TEAM_YA_003",0,0,0,0,0,"Flood 1.jpg","pic"
"319","TEAM_YA_003",76,80,26,37,81,"Lake 12.jpg","pic"
"320","TEAM_YA_003",47,37,22,20,84,"Beach 1.jpg","pic"
"321","TEAM_YA_073",60,63,74,56,4,"Fireworks 6.jpg","pic"
"322","TEAM_YA_073",19,65,55,15,6,"Fire 10.jpg","pic"
"323","TEAM_YA_073",54,11,35,31,15,"Rocks 1.jpg","pic"
"324","TEAM_YA_073",3,9,11,6,5,"Flood 1.jpg","pic"
"325","TEAM_YA_073",3,8,4,2,13,"Prison 2.jpg","pic"
"326","TEAM_YA_073",31,40,20,20,82,"Clean 1.jpg","pic"
"327","TEAM_YA_073",66,13,81,76,54,"Snow 1.jpg","pic"
"328","TEAM_YA_073",28,62,4,30,69,"Rainbow 2.jpg","pic"
"329","TEAM_YA_073",7,8,35,1,3,"Destruction 2.jpg","pic"
"330","TEAM_YA_073",3,39,19,2,41,"Garbage dump 1.jpg","pic"
"331","TEAM_YA_073",47,3,61,3,23,"Ferret 1.jpg","pic"
"332","TEAM_YA_073",40,40,8,20,49,"Lake 12.jpg","pic"
"333","TEAM_YA_073",4,5,22,6,11,"Toilet 4.jpg","pic"
"334","TEAM_YA_073",47,69,14,45,50,"Beach 1.jpg","pic"
"335","TEAM_YA_073",4,16,14,6,36,"Dirt 1.jpg","pic"
"336","TEAM_YA_073",23,28,38,20,37,"Heart 3.jpg","pic"
"337","TEAM_YA_068",0,0,0,0,0,"Destruction 2.jpg","pic"
"338","TEAM_YA_068",0,0,0,0,0,"Flood 1.jpg","pic"
"339","TEAM_YA_068",39,0,0,0,0,"Rocks 1.jpg","pic"
"340","TEAM_YA_068",73,66,73,68,67,"Fireworks 6.jpg","pic"
"341","TEAM_YA_068",0,0,0,0,0,"Ferret 1.jpg","pic"
"342","TEAM_YA_068",0,0,0,0,73,"Clean 1.jpg","pic"
"343","TEAM_YA_068",70,87,74,92,75,"Rainbow 2.jpg","pic"
"344","TEAM_YA_068",0,0,0,0,0,"Dirt 1.jpg","pic"
"345","TEAM_YA_068",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"346","TEAM_YA_068",73,85,0,86,76,"Lake 12.jpg","pic"
"347","TEAM_YA_068",0,0,0,0,0,"Fire 10.jpg","pic"
"348","TEAM_YA_068",52,50,39,55,71,"Beach 1.jpg","pic"
"349","TEAM_YA_068",0,0,0,0,0,"Toilet 4.jpg","pic"
"350","TEAM_YA_068",55,94,29,50,49,"Heart 3.jpg","pic"
"351","TEAM_YA_068",0,96,0,0,21,"Snow 1.jpg","pic"
"352","TEAM_YA_068",0,0,0,0,0,"Prison 2.jpg","pic"
"353","TEAM_YA_075",65,50,65,50,75,"Rocks 1.jpg","pic"
"354","TEAM_YA_075",80,65,25,100,90,"Rainbow 2.jpg","pic"
"355","TEAM_YA_075",0,0,0,0,0,"Flood 1.jpg","pic"
"356","TEAM_YA_075",80,80,75,80,65,"Heart 3.jpg","pic"
"357","TEAM_YA_075",50,60,65,65,65,"Clean 1.jpg","pic"
"358","TEAM_YA_075",5,0,0,0,0,"Toilet 4.jpg","pic"
"359","TEAM_YA_075",0,0,0,0,0,"Garbage dump 1.jpg","pic"
