"","Participant.Public.ID","happy","satisfied","excited","joyful","relaxed","stim","condition"
"437","30064",0,0,0,0,0,"Toilet 4.jpg","pic"
"438","30064",100,100,100,100,100,"Rainbow 2.jpg","pic"
"439","30064",90,80,50,70,100,"Clean 1.jpg","pic"
"440","30064",0,0,0,0,0,"Ferret 1.jpg","pic"
"441","30064",0,0,0,0,0,"Prison 2.jpg","pic"
"442","30064",100,100,100,80,80,"Fireworks 6.jpg","pic"
"443","30064",0,0,0,0,0,"Flood 1.jpg","pic"
"444","30064",28,37,12,9,6,"Rocks 1.jpg","pic"
"445","30064",100,100,100,100,100,"Beach 1.jpg","pic"
"446","30064",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"447","30064",0,0,0,0,0,"Dirt 1.jpg","pic"
"448","30064",0,0,0,0,0,"Fire 10.jpg","pic"
"449","32392",0,0,0,0,0,"Prison 2.jpg","pic"
"450","32392",0,0,0,0,0,"Ferret 1.jpg","pic"
"451","32392",5,0,0,0,12,"Heart 3.jpg","pic"
"452","32392",0,0,0,0,0,"Dirt 1.jpg","pic"
"453","32392",0,0,0,0,0,"Flood 1.jpg","pic"
"454","32392",7,0,0,0,17,"Rainbow 2.jpg","pic"
"455","32392",0,0,0,0,0,"Toilet 4.jpg","pic"
"456","32392",8,8,4,21,10,"Lake 12.jpg","pic"
"457","32392",0,0,0,0,4,"Fire 10.jpg","pic"
"458","32392",6,0,12,6,19,"Beach 1.jpg","pic"
"459","32392",0,0,0,0,0,"Destruction 2.jpg","pic"
"460","32392",7,17,2,0,4,"Clean 1.jpg","pic"
"461","32392",14,41,19,20,22,"Rocks 1.jpg","pic"
"462","32392",20,10,32,17,0,"Fireworks 6.jpg","pic"
"463","32392",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"464","32392",0,0,0,0,14,"Snow 1.jpg","pic"
"465","32875",56,64,27,67,78,"Rainbow 2.jpg","pic"
"466","32875",5,10,7,7,10,"Ferret 1.jpg","pic"
"467","32875",79,71,84,84,62,"Fireworks 6.jpg","pic"
"468","32875",77,88,66,89,78,"Beach 1.jpg","pic"
"469","32875",0,0,0,0,0,"Dirt 1.jpg","pic"
"470","32875",0,0,0,0,0,"Prison 2.jpg","pic"
"471","32875",0,0,0,0,0,"Fire 10.jpg","pic"
"472","32875",76,94,70,85,80,"Lake 12.jpg","pic"
"473","32875",0,0,0,0,5,"Garbage dump 1.jpg","pic"
"474","32875",0,0,0,0,0,"Flood 1.jpg","pic"
"475","32875",0,0,0,0,0,"Toilet 4.jpg","pic"
"476","32875",0,0,0,0,0,"Destruction 2.jpg","pic"
"477","32875",55,89,54,68,68,"Snow 1.jpg","pic"
"478","32875",46,58,23,28,28,"Heart 3.jpg","pic"
"479","32875",69,96,42,74,67,"Clean 1.jpg","pic"
"480","32875",40,32,10,18,17,"Rocks 1.jpg","pic"
"481","31654",0,0,0,0,0,"Flood 1.jpg","pic"
"482","31654",88,56,82,78,93,"Lake 12.jpg","pic"
"483","31654",66,54,37,78,60,"Clean 1.jpg","pic"
"484","31654",0,0,0,0,0,"Prison 2.jpg","pic"
"485","31654",0,0,0,0,0,"Fire 10.jpg","pic"
"486","31654",89,68,83,92,67,"Snow 1.jpg","pic"
"487","31654",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"488","31654",9,2,0,2,3,"Ferret 1.jpg","pic"
"489","31654",28,9,2,21,9,"Heart 3.jpg","pic"
"490","31654",75,50,75,64,87,"Beach 1.jpg","pic"
"491","31654",46,27,61,44,39,"Fireworks 6.jpg","pic"
"492","31654",0,0,0,0,0,"Toilet 4.jpg","pic"
"493","31654",9,23,0,7,6,"Dirt 1.jpg","pic"
"494","31654",0,0,0,0,0,"Destruction 2.jpg","pic"
"495","31654",73,92,77,90,89,"Rainbow 2.jpg","pic"
"496","31654",89,98,81,83,88,"Rocks 1.jpg","pic"
"497","32791",100,100,100,62,98,"Rocks 1.jpg","pic"
"498","32791",0,0,0,0,0,"Beach 1.jpg","pic"
"499","32791",99,100,100,100,79,"Snow 1.jpg","pic"
"500","32791",0,13,0,0,41,"Clean 1.jpg","pic"
"501","32791",99,100,99,99,97,"Lake 12.jpg","pic"
"502","32791",100,100,99,98,100,"Fire 10.jpg","pic"
"503","32791",21,0,0,0,30,"Toilet 4.jpg","pic"
"504","32791",0,0,0,0,0,"Rainbow 2.jpg","pic"
"505","32791",0,1,0,0,1,"Prison 2.jpg","pic"
"506","32791",0,0,0,0,0,"Dirt 1.jpg","pic"
"507","32791",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"508","32791",78,1,0,0,0,"Destruction 2.jpg","pic"
"509","32791",84,100,98,100,74,"Fireworks 6.jpg","pic"
"510","32791",0,0,0,0,69,"Heart 3.jpg","pic"
"511","32791",0,0,0,0,0,"Ferret 1.jpg","pic"
"512","32791",0,0,0,0,0,"Flood 1.jpg","pic"
"513","32854",0,3,2,3,0,"Ferret 1.jpg","pic"
"514","32854",0,1,1,1,0,"Prison 2.jpg","pic"
"515","32854",64,46,47,63,66,"Snow 1.jpg","pic"
"516","32854",12,3,1,1,2,"Garbage dump 1.jpg","pic"
"517","32854",40,75,76,75,74,"Heart 3.jpg","pic"
"518","32854",91,98,97,79,87,"Lake 12.jpg","pic"
"519","32854",5,0,0,0,1,"Fire 10.jpg","pic"
"520","32854",1,1,2,2,4,"Destruction 2.jpg","pic"
"521","32854",4,7,4,5,4,"Flood 1.jpg","pic"
"522","32854",89,98,96,65,97,"Clean 1.jpg","pic"
"523","32854",97,98,98,97,98,"Rainbow 2.jpg","pic"
"524","32854",5,0,2,3,1,"Toilet 4.jpg","pic"
"525","32854",89,92,96,91,54,"Fireworks 6.jpg","pic"
"526","32854",11,1,0,5,29,"Dirt 1.jpg","pic"
"527","32854",13,65,74,86,74,"Rocks 1.jpg","pic"
"528","32854",99,100,100,97,95,"Beach 1.jpg","pic"
"529","31621",0,82,0,3,44,"Rainbow 2.jpg","pic"
"530","31621",1,2,3,3,4,"Fire 10.jpg","pic"
"531","31621",1,12,0,0,0,"Clean 1.jpg","pic"
"532","31621",1,3,3,3,2,"Ferret 1.jpg","pic"
"533","31621",1,0,1,0,0,"Garbage dump 1.jpg","pic"
"534","31621",1,18,0,0,1,"Toilet 4.jpg","pic"
"535","31621",1,1,1,1,1,"Prison 2.jpg","pic"
"536","31621",27,83,1,23,2,"Lake 12.jpg","pic"
"537","31621",21,54,0,1,26,"Rocks 1.jpg","pic"
"538","31621",0,0,0,0,0,"Destruction 2.jpg","pic"
"539","31621",23,39,0,17,26,"Heart 3.jpg","pic"
"540","31621",28,17,0,11,27,"Fireworks 6.jpg","pic"
"541","31621",1,0,1,1,0,"Dirt 1.jpg","pic"
"542","31621",2,70,1,1,30,"Snow 1.jpg","pic"
"543","31621",33,41,11,38,53,"Beach 1.jpg","pic"
"544","31621",0,0,0,0,0,"Flood 1.jpg","pic"
"545","32395",86,87,87,88,91,"Heart 3.jpg","pic"
"546","32395",12,37,8,5,9,"Ferret 1.jpg","pic"
"547","32395",86,91,91,92,88,"Clean 1.jpg","pic"
"548","32395",88,90,92,91,98,"Snow 1.jpg","pic"
"549","32395",88,92,94,93,62,"Lake 12.jpg","pic"
"550","32395",11,17,21,27,6,"Toilet 4.jpg","pic"
"551","32395",18,11,5,8,8,"Garbage dump 1.jpg","pic"
"552","32395",92,91,91,93,96,"Rocks 1.jpg","pic"
"553","32395",0,0,0,3,3,"Flood 1.jpg","pic"
"554","32395",3,8,5,4,7,"Prison 2.jpg","pic"
"555","32395",5,5,5,5,3,"Destruction 2.jpg","pic"
"556","32395",7,9,7,3,11,"Fire 10.jpg","pic"
"557","32395",98,98,99,100,99,"Rainbow 2.jpg","pic"
"558","32395",99,99,98,100,98,"Beach 1.jpg","pic"
"559","32395",16,3,3,20,3,"Dirt 1.jpg","pic"
"560","32395",97,87,99,83,63,"Fireworks 6.jpg","pic"
"561","32617",65,61,65,54,52,"Lake 12.jpg","pic"
"562","32617",11,24,4,5,53,"Dirt 1.jpg","pic"
"563","32617",23,34,9,13,52,"Snow 1.jpg","pic"
"564","32617",4,0,15,3,24,"Prison 2.jpg","pic"
"565","32617",6,1,3,1,36,"Destruction 2.jpg","pic"
"566","32617",56,48,73,76,49,"Fireworks 6.jpg","pic"
"567","32617",61,49,52,71,48,"Rainbow 2.jpg","pic"
"568","32617",2,1,1,3,3,"Flood 1.jpg","pic"
"569","32617",40,34,35,64,79,"Clean 1.jpg","pic"
"570","32617",72,48,74,50,74,"Rocks 1.jpg","pic"
"571","32617",76,57,68,80,73,"Beach 1.jpg","pic"
"572","32617",58,54,41,43,52,"Heart 3.jpg","pic"
"573","32617",43,39,22,44,41,"Garbage dump 1.jpg","pic"
"574","32617",15,6,8,2,7,"Toilet 4.jpg","pic"
"575","32617",7,2,1,1,1,"Fire 10.jpg","pic"
"576","32617",6,3,17,2,3,"Ferret 1.jpg","pic"
"577","30022",40,25,10,30,40,"Rainbow 2.jpg","pic"
"578","30022",70,50,65,60,50,"Fireworks 6.jpg","pic"
"579","30022",0,0,0,0,0,"Flood 1.jpg","pic"
"580","30022",0,0,0,0,0,"Ferret 1.jpg","pic"
"581","30022",60,0,10,0,30,"Toilet 4.jpg","pic"
"582","30022",50,50,50,25,50,"Snow 1.jpg","pic"
"583","30022",0,0,0,0,0,"Prison 2.jpg","pic"
"584","30022",0,0,0,0,10,"Garbage dump 1.jpg","pic"
"585","30022",0,10,0,0,10,"Dirt 1.jpg","pic"
"586","30022",50,50,50,30,100,"Beach 1.jpg","pic"
"587","30022",0,0,0,0,0,"Destruction 2.jpg","pic"
"588","30022",20,25,0,0,20,"Rocks 1.jpg","pic"
"589","30022",25,25,0,0,50,"Clean 1.jpg","pic"
"590","30022",30,50,0,0,50,"Heart 3.jpg","pic"
"591","30022",50,75,35,35,50,"Lake 12.jpg","pic"
"592","30022",0,0,0,0,20,"Fire 10.jpg","pic"
"593","32572",18,0,0,0,0,"Heart 3.jpg","pic"
"594","32572",0,13,0,0,0,"Dirt 1.jpg","pic"
"595","32572",0,30,27,56,0,"Clean 1.jpg","pic"
"596","32572",0,0,0,0,0,"Beach 1.jpg","pic"
"597","32572",0,0,0,0,0,"Rocks 1.jpg","pic"
"598","32572",0,0,0,0,0,"Destruction 2.jpg","pic"
"599","32572",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"600","32572",0,0,0,0,0,"Ferret 1.jpg","pic"
"601","32572",0,0,0,1,0,"Toilet 4.jpg","pic"
"602","32572",0,8,1,1,0,"Fire 10.jpg","pic"
"603","32572",39,36,4,44,20,"Rainbow 2.jpg","pic"
"604","32572",1,64,0,60,66,"Lake 12.jpg","pic"
"605","32572",49,69,74,71,58,"Snow 1.jpg","pic"
"606","32572",46,26,48,64,36,"Fireworks 6.jpg","pic"
"607","32572",0,0,0,0,0,"Flood 1.jpg","pic"
"608","32572",1,2,1,2,0,"Prison 2.jpg","pic"
"609","31930",57,70,51,26,73,"Lake 12.jpg","pic"
"610","31930",2,1,3,3,1,"Toilet 4.jpg","pic"
"611","31930",77,71,50,49,87,"Beach 1.jpg","pic"
"612","31930",1,7,4,3,5,"Garbage dump 1.jpg","pic"
"613","31930",17,8,6,9,19,"Clean 1.jpg","pic"
"614","31930",3,2,1,2,0,"Dirt 1.jpg","pic"
"615","31930",1,1,2,4,0,"Destruction 2.jpg","pic"
"616","31930",65,29,53,49,13,"Fireworks 6.jpg","pic"
"617","31930",31,25,6,12,53,"Rocks 1.jpg","pic"
"618","31930",2,3,3,1,3,"Ferret 1.jpg","pic"
"619","31930",49,51,16,33,63,"Fire 10.jpg","pic"
"620","31930",53,43,38,48,55,"Rainbow 2.jpg","pic"
"621","31930",21,30,0,9,43,"Snow 1.jpg","pic"
"622","31930",1,2,1,1,6,"Flood 1.jpg","pic"
"623","31930",70,54,6,53,51,"Heart 3.jpg","pic"
"624","31930",2,3,3,1,3,"Prison 2.jpg","pic"
"625","32884",10,22,8,2,32,"Clean 1.jpg","pic"
"626","32884",0,15,4,19,2,"Destruction 2.jpg","pic"
"627","32884",25,15,2,0,31,"Heart 3.jpg","pic"
"628","32884",29,38,23,36,32,"Lake 12.jpg","pic"
"629","32884",0,0,1,0,2,"Flood 1.jpg","pic"
"630","32884",36,29,29,6,1,"Toilet 4.jpg","pic"
"631","32884",33,16,10,21,5,"Snow 1.jpg","pic"
"632","32884",23,2,19,1,1,"Fireworks 6.jpg","pic"
"633","32884",38,1,1,1,25,"Beach 1.jpg","pic"
"634","32884",1,2,1,1,0,"Garbage dump 1.jpg","pic"
"635","32884",24,15,13,17,26,"Rainbow 2.jpg","pic"
"636","32884",65,55,44,21,2,"Ferret 1.jpg","pic"
"637","32884",2,2,2,2,1,"Dirt 1.jpg","pic"
"638","32884",2,2,1,2,2,"Fire 10.jpg","pic"
"639","32884",36,51,59,2,1,"Prison 2.jpg","pic"
"640","32884",33,3,32,21,13,"Rocks 1.jpg","pic"
"641","30349",1,2,3,3,2,"Fire 10.jpg","pic"
"642","30349",48,68,23,37,80,"Clean 1.jpg","pic"
"643","30349",1,1,1,1,17,"Flood 1.jpg","pic"
"644","30349",87,75,85,78,33,"Fireworks 6.jpg","pic"
"645","30349",1,80,0,1,73,"Heart 3.jpg","pic"
"646","30349",98,99,99,99,99,"Lake 12.jpg","pic"
"647","30349",1,4,1,3,5,"Destruction 2.jpg","pic"
"648","30349",79,87,79,90,75,"Beach 1.jpg","pic"
"649","30349",16,0,5,1,47,"Dirt 1.jpg","pic"
"650","30349",39,21,23,24,22,"Rainbow 2.jpg","pic"
"651","30349",62,71,45,74,78,"Snow 1.jpg","pic"
"652","30349",73,75,77,70,19,"Ferret 1.jpg","pic"
"653","30349",11,15,12,14,12,"Rocks 1.jpg","pic"
"654","30349",5,1,4,4,8,"Garbage dump 1.jpg","pic"
"655","30349",14,3,3,3,6,"Toilet 4.jpg","pic"
"656","30349",3,1,4,3,5,"Prison 2.jpg","pic"
"657","32275",0,0,0,0,0,"Rainbow 2.jpg","pic"
"658","32275",0,9,6,0,75,"Clean 1.jpg","pic"
"659","32275",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"660","32275",7,0,14,0,0,"Heart 3.jpg","pic"
"661","32275",0,0,0,0,0,"Dirt 1.jpg","pic"
"662","32275",0,0,0,0,0,"Fire 10.jpg","pic"
"663","32275",0,0,0,0,0,"Flood 1.jpg","pic"
"664","32275",0,78,0,8,76,"Snow 1.jpg","pic"
"665","32275",0,0,0,0,0,"Toilet 4.jpg","pic"
"666","32275",0,0,0,0,0,"Destruction 2.jpg","pic"
"667","32275",0,0,0,0,0,"Prison 2.jpg","pic"
"668","32275",0,100,0,0,10,"Lake 12.jpg","pic"
"669","32275",0,51,0,0,0,"Rocks 1.jpg","pic"
"670","32275",27,0,0,0,0,"Ferret 1.jpg","pic"
"671","32275",28,80,0,27,79,"Beach 1.jpg","pic"
"672","32275",0,28,49,38,0,"Fireworks 6.jpg","pic"
"673","29911",37,19,14,15,25,"Rocks 1.jpg","pic"
"674","29911",19,48,31,79,78,"Snow 1.jpg","pic"
"675","29911",65,56,43,45,17,"Heart 3.jpg","pic"
"676","29911",4,6,3,9,0,"Garbage dump 1.jpg","pic"
"677","29911",87,51,97,53,98,"Lake 12.jpg","pic"
"678","29911",21,16,26,22,33,"Dirt 1.jpg","pic"
"679","29911",11,10,9,7,12,"Fire 10.jpg","pic"
"680","29911",24,18,3,23,6,"Destruction 2.jpg","pic"
"681","29911",75,86,85,82,86,"Fireworks 6.jpg","pic"
"682","29911",14,44,39,29,30,"Ferret 1.jpg","pic"
"683","29911",95,95,89,90,95,"Beach 1.jpg","pic"
"684","29911",79,79,81,75,75,"Rainbow 2.jpg","pic"
"685","29911",10,13,5,10,6,"Prison 2.jpg","pic"
"686","29911",26,22,11,16,7,"Flood 1.jpg","pic"
"687","29911",15,49,35,56,32,"Clean 1.jpg","pic"
"688","29911",32,24,10,19,20,"Toilet 4.jpg","pic"
"689","32332",0,50,15,0,5,"Prison 2.jpg","pic"
"690","32332",50,90,0,80,70,"Rocks 1.jpg","pic"
"691","32332",0,60,0,0,10,"Dirt 1.jpg","pic"
"692","32332",5,50,0,5,50,"Rainbow 2.jpg","pic"
"693","32332",60,30,0,0,20,"Toilet 4.jpg","pic"
"694","32332",20,70,5,10,70,"Beach 1.jpg","pic"
"695","32332",0,65,0,0,65,"Garbage dump 1.jpg","pic"
"696","32332",30,60,10,30,0,"Fireworks 6.jpg","pic"
"697","32332",70,80,30,60,15,"Ferret 1.jpg","pic"
"698","32332",45,75,0,15,75,"Heart 3.jpg","pic"
"699","32332",0,20,0,0,30,"Destruction 2.jpg","pic"
"700","32332",30,50,0,10,70,"Clean 1.jpg","pic"
"701","32332",50,60,10,10,40,"Lake 12.jpg","pic"
"702","32332",0,15,0,0,20,"Fire 10.jpg","pic"
"703","32332",30,80,0,30,85,"Snow 1.jpg","pic"
"704","32332",0,10,0,0,50,"Flood 1.jpg","pic"
"705","30070",5,0,5,10,5,"Dirt 1.jpg","pic"
"706","30070",90,85,65,65,85,"Snow 1.jpg","pic"
"707","30070",35,15,40,50,25,"Fireworks 6.jpg","pic"
"708","30070",0,0,0,0,0,"Fire 10.jpg","pic"
"709","30070",5,15,5,5,15,"Flood 1.jpg","pic"
"710","30070",15,20,15,20,0,"Prison 2.jpg","pic"
"711","30070",5,5,10,10,0,"Destruction 2.jpg","pic"
"712","30070",30,30,30,30,15,"Ferret 1.jpg","pic"
"713","30070",15,30,10,10,25,"Garbage dump 1.jpg","pic"
"714","30070",35,50,60,35,80,"Heart 3.jpg","pic"
"715","30070",90,85,95,85,90,"Clean 1.jpg","pic"
"716","30070",75,70,75,90,80,"Rocks 1.jpg","pic"
"717","30070",90,80,95,90,95,"Lake 12.jpg","pic"
"718","30070",50,60,50,55,65,"Beach 1.jpg","pic"
"719","30070",90,60,60,90,75,"Rainbow 2.jpg","pic"
"720","30070",30,10,5,10,10,"Toilet 4.jpg","pic"
"721","31231",0,0,0,0,0,"Destruction 2.jpg","pic"
"722","31231",0,0,0,0,0,"Ferret 1.jpg","pic"
"723","31231",64,82,41,71,89,"Lake 12.jpg","pic"
"724","31231",21,0,27,31,0,"Rainbow 2.jpg","pic"
"725","31231",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"726","31231",56,50,52,61,34,"Beach 1.jpg","pic"
"727","31231",0,0,0,0,0,"Flood 1.jpg","pic"
"728","31231",0,0,0,0,0,"Toilet 4.jpg","pic"
"729","31231",46,49,0,22,88,"Rocks 1.jpg","pic"
"730","31231",56,66,0,36,27,"Heart 3.jpg","pic"
"731","31231",0,0,0,0,0,"Fire 10.jpg","pic"
"732","31231",0,0,0,0,0,"Fireworks 6.jpg","pic"
"733","31231",0,0,0,0,0,"Prison 2.jpg","pic"
"734","31231",25,97,0,0,99,"Snow 1.jpg","pic"
"735","31231",0,0,0,0,0,"Dirt 1.jpg","pic"
"736","31231",46,91,0,0,99,"Clean 1.jpg","pic"
"737","32266",38,0,0,39,42,"Snow 1.jpg","pic"
"738","32266",9,0,0,0,0,"Ferret 1.jpg","pic"
"739","32266",0,0,0,0,0,"Toilet 4.jpg","pic"
"740","32266",15,0,0,10,33,"Heart 3.jpg","pic"
"741","32266",10,0,0,0,34,"Clean 1.jpg","pic"
"742","32266",0,0,0,0,0,"Flood 1.jpg","pic"
"743","32266",21,1,0,0,55,"Rocks 1.jpg","pic"
"744","32266",0,0,0,0,0,"Dirt 1.jpg","pic"
"745","32266",0,0,0,0,0,"Prison 2.jpg","pic"
"746","32266",28,0,0,0,74,"Lake 12.jpg","pic"
"747","32266",77,0,32,50,60,"Beach 1.jpg","pic"
"748","32266",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"749","32266",9,0,0,0,38,"Rainbow 2.jpg","pic"
"750","32266",0,0,20,12,0,"Fireworks 6.jpg","pic"
"751","32266",0,0,0,0,0,"Destruction 2.jpg","pic"
"752","32266",0,0,0,0,1,"Fire 10.jpg","pic"
"753","30292",50,55,0,35,51,"Lake 12.jpg","pic"
"754","30292",80,25,80,69,15,"Fireworks 6.jpg","pic"
"755","30292",80,83,82,86,74,"Rainbow 2.jpg","pic"
"756","30292",50,25,60,50,60,"Beach 1.jpg","pic"
"757","30292",0,0,0,0,0,"Dirt 1.jpg","pic"
"758","30292",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"759","30292",50,15,25,40,30,"Heart 3.jpg","pic"
"760","30292",15,0,0,15,0,"Rocks 1.jpg","pic"
"761","30292",50,50,50,45,60,"Clean 1.jpg","pic"
"762","30292",0,0,0,0,0,"Toilet 4.jpg","pic"
"763","30292",0,0,0,0,0,"Prison 2.jpg","pic"
"764","30292",30,90,40,30,80,"Snow 1.jpg","pic"
"765","30292",0,0,0,0,0,"Destruction 2.jpg","pic"
"766","30292",13,13,12,11,0,"Fire 10.jpg","pic"
"767","30292",0,0,0,0,0,"Flood 1.jpg","pic"
"768","30292",50,0,30,55,0,"Ferret 1.jpg","pic"
"769","31984",1,1,2,1,1,"Toilet 4.jpg","pic"
"770","31984",93,99,98,98,98,"Beach 1.jpg","pic"
"771","31984",4,70,0,72,75,"Clean 1.jpg","pic"
"772","31984",74,95,81,95,43,"Fireworks 6.jpg","pic"
"773","31984",10,0,0,0,0,"Flood 1.jpg","pic"
"774","31984",2,0,0,0,0,"Ferret 1.jpg","pic"
"775","31984",98,99,88,95,100,"Lake 12.jpg","pic"
"776","31984",87,36,0,72,24,"Rainbow 2.jpg","pic"
"777","31984",27,35,22,31,40,"Snow 1.jpg","pic"
"778","31984",63,46,23,19,15,"Heart 3.jpg","pic"
"779","31984",0,0,0,0,0,"Destruction 2.jpg","pic"
"780","31984",1,0,0,0,0,"Dirt 1.jpg","pic"
"781","31984",46,64,10,63,84,"Rocks 1.jpg","pic"
"782","31984",12,0,0,1,0,"Fire 10.jpg","pic"
"783","31984",0,0,0,0,0,"Prison 2.jpg","pic"
"784","31984",1,0,0,0,0,"Garbage dump 1.jpg","pic"
"785","30955",26,31,44,4,54,"Rocks 1.jpg","pic"
"786","30955",8,0,35,0,5,"Ferret 1.jpg","pic"
"787","30955",25,26,0,8,28,"Dirt 1.jpg","pic"
"788","30955",25,48,61,61,61,"Fireworks 6.jpg","pic"
"789","30955",55,69,22,49,100,"Snow 1.jpg","pic"
"790","30955",59,49,26,58,49,"Rainbow 2.jpg","pic"
"791","30955",60,43,10,34,73,"Clean 1.jpg","pic"
"792","30955",26,15,0,0,0,"Destruction 2.jpg","pic"
"793","30955",28,19,8,0,33,"Garbage dump 1.jpg","pic"
"794","30955",0,26,0,11,9,"Fire 10.jpg","pic"
"795","30955",67,65,66,71,85,"Beach 1.jpg","pic"
"796","30955",11,17,36,0,25,"Toilet 4.jpg","pic"
"797","30955",29,29,20,0,17,"Flood 1.jpg","pic"
"798","30955",9,8,31,0,11,"Prison 2.jpg","pic"
"799","30955",51,25,11,17,58,"Heart 3.jpg","pic"
"800","30955",60,69,53,59,86,"Lake 12.jpg","pic"
"801","31978",20,16,15,14,18,"Destruction 2.jpg","pic"
"802","31978",8,11,10,11,10,"Fire 10.jpg","pic"
"803","31978",31,2,4,2,6,"Prison 2.jpg","pic"
"804","31978",83,77,78,80,92,"Rainbow 2.jpg","pic"
"805","31978",2,24,2,3,1,"Snow 1.jpg","pic"
"806","31978",8,10,11,13,8,"Flood 1.jpg","pic"
"807","31978",2,6,3,5,4,"Toilet 4.jpg","pic"
"808","31978",52,6,55,52,3,"Ferret 1.jpg","pic"
"809","31978",88,86,87,88,89,"Fireworks 6.jpg","pic"
"810","31978",28,51,46,50,46,"Rocks 1.jpg","pic"
"811","31978",9,13,12,11,12,"Heart 3.jpg","pic"
"812","31978",84,90,78,93,81,"Lake 12.jpg","pic"
"813","31978",56,70,67,81,50,"Clean 1.jpg","pic"
"814","31978",4,4,3,3,6,"Garbage dump 1.jpg","pic"
"815","31978",16,52,48,51,49,"Dirt 1.jpg","pic"
"816","31978",86,88,85,90,83,"Beach 1.jpg","pic"
"817","32920",71,21,21,18,11,"Destruction 2.jpg","pic"
"818","32920",51,49,52,51,54,"Heart 3.jpg","pic"
"819","32920",47,47,49,48,53,"Fire 10.jpg","pic"
"820","32920",58,36,32,34,29,"Toilet 4.jpg","pic"
"821","32920",74,28,34,37,34,"Garbage dump 1.jpg","pic"
"822","32920",68,34,33,34,36,"Prison 2.jpg","pic"
"823","32920",24,74,73,63,78,"Rainbow 2.jpg","pic"
"824","32920",51,50,55,49,54,"Flood 1.jpg","pic"
"825","32920",14,10,10,11,9,"Dirt 1.jpg","pic"
"826","32920",12,67,71,68,73,"Rocks 1.jpg","pic"
"827","32920",16,69,74,62,74,"Beach 1.jpg","pic"
"828","32920",14,86,87,86,89,"Fireworks 6.jpg","pic"
"829","32920",17,79,82,80,83,"Clean 1.jpg","pic"
"830","32920",13,76,75,77,76,"Ferret 1.jpg","pic"
"831","32920",6,6,10,9,13,"Lake 12.jpg","pic"
"832","32920",11,80,79,74,81,"Snow 1.jpg","pic"
"833","29998",13,43,5,2,44,"Snow 1.jpg","pic"
"834","29998",0,0,0,0,0,"Prison 2.jpg","pic"
"835","29998",0,0,0,0,0,"Fire 10.jpg","pic"
"836","29998",11,72,17,23,80,"Rocks 1.jpg","pic"
"837","29998",79,97,80,80,100,"Beach 1.jpg","pic"
"838","29998",100,91,100,100,56,"Fireworks 6.jpg","pic"
"839","29998",0,0,0,0,0,"Ferret 1.jpg","pic"
"840","29998",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"841","29998",100,100,80,86,100,"Lake 12.jpg","pic"
"842","29998",0,0,0,0,0,"Dirt 1.jpg","pic"
"843","29998",0,0,0,0,0,"Destruction 2.jpg","pic"
"844","29998",0,0,0,0,0,"Flood 1.jpg","pic"
"845","29998",44,57,74,39,76,"Clean 1.jpg","pic"
"846","29998",100,100,100,100,100,"Rainbow 2.jpg","pic"
"847","29998",53,63,29,28,41,"Heart 3.jpg","pic"
"848","29998",3,4,4,4,2,"Toilet 4.jpg","pic"
"849","31546",1,1,0,0,0,"Flood 1.jpg","pic"
"850","31546",0,6,12,0,0,"Ferret 1.jpg","pic"
"851","31546",72,98,83,76,96,"Clean 1.jpg","pic"
"852","31546",8,10,9,10,11,"Heart 3.jpg","pic"
"853","31546",32,76,44,72,32,"Lake 12.jpg","pic"
"854","31546",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"855","31546",0,0,0,0,0,"Fire 10.jpg","pic"
"856","31546",10,5,8,7,9,"Rocks 1.jpg","pic"
"857","31546",0,7,8,0,0,"Toilet 4.jpg","pic"
"858","31546",0,0,7,1,1,"Prison 2.jpg","pic"
"859","31546",0,17,8,11,0,"Destruction 2.jpg","pic"
"860","31546",40,84,25,86,53,"Rainbow 2.jpg","pic"
"861","31546",18,17,55,29,19,"Snow 1.jpg","pic"
"862","31546",6,12,5,4,0,"Dirt 1.jpg","pic"
"863","31546",69,64,28,41,80,"Beach 1.jpg","pic"
"864","31546",64,89,68,72,9,"Fireworks 6.jpg","pic"
"865","31576",0,0,0,1,0,"Destruction 2.jpg","pic"
"866","31576",1,1,0,0,0,"Toilet 4.jpg","pic"
"867","31576",82,87,58,56,100,"Rocks 1.jpg","pic"
"868","31576",76,54,89,79,36,"Fireworks 6.jpg","pic"
"869","31576",54,89,5,42,71,"Snow 1.jpg","pic"
"870","31576",1,2,1,0,0,"Prison 2.jpg","pic"
"871","31576",0,9,0,2,5,"Fire 10.jpg","pic"
"872","31576",99,98,98,100,98,"Lake 12.jpg","pic"
"873","31576",66,78,51,46,79,"Heart 3.jpg","pic"
"874","31576",50,50,53,53,49,"Clean 1.jpg","pic"
"875","31576",80,60,48,71,72,"Rainbow 2.jpg","pic"
